Solution of SBHB orbit

v_0 = 1.200000e+000, A = 0.500000, B = 0.500000, delta = 1.000000e-008

       t           rx             ry            vx             vy             2h
1.532444e+001 6.763412e-002 1.930827e-001 -4.006440e-001 -1.143750e+000 6.588655e-003
1.533061e+001 6.512775e-002 1.859276e-001 -4.127505e-001 -1.178312e+000 6.163957e-003
1.533638e+001 6.271229e-002 1.790320e-001 -4.250263e-001 -1.213357e+000 5.767486e-003
1.534177e+001 6.038513e-002 1.723885e-001 -4.374698e-001 -1.248881e+000 5.397385e-003
1.534682e+001 5.814364e-002 1.659895e-001 -4.500800e-001 -1.284881e+000 5.051902e-003
1.535155e+001 5.598522e-002 1.598277e-001 -4.628561e-001 -1.321354e+000 4.729394e-003
1.535598e+001 5.390726e-002 1.538956e-001 -4.757979e-001 -1.358301e+000 4.428319e-003
1.536013e+001 5.190719e-002 1.481858e-001 -4.889054e-001 -1.395720e+000 4.147234e-003
1.536401e+001 4.998245e-002 1.426911e-001 -5.021789e-001 -1.433614e+000 3.884789e-003
1.536765e+001 4.813052e-002 1.374042e-001 -5.156191e-001 -1.471983e+000 3.639720e-003
1.537106e+001 4.634891e-002 1.323181e-001 -5.292269e-001 -1.510831e+000 3.410851e-003
1.537426e+001 4.463519e-002 1.274258e-001 -5.430033e-001 -1.550160e+000 3.197080e-003
1.537726e+001 4.298696e-002 1.227204e-001 -5.569497e-001 -1.589975e+000 2.997382e-003
1.538007e+001 4.140190e-002 1.181954e-001 -5.710676e-001 -1.630279e+000 2.810800e-003
1.538271e+001 3.987771e-002 1.138442e-001 -5.853586e-001 -1.671077e+000 2.636445e-003
1.538518e+001 3.841217e-002 1.096604e-001 -5.998245e-001 -1.712375e+000 2.473485e-003
1.538750e+001 3.700311e-002 1.056378e-001 -6.144672e-001 -1.754178e+000 2.321146e-003
1.538968e+001 3.564842e-002 1.017704e-001 -6.292887e-001 -1.796491e+000 2.178711e-003
1.539173e+001 3.434606e-002 9.805244e-002 -6.442911e-001 -1.839320e+000 2.045507e-003
1.539365e+001 3.309403e-002 9.447815e-002 -6.594767e-001 -1.882673e+000 1.920912e-003
