The Belousov–Zhabotinsky reaction with modified midpoint method
dx / dt = 1 - (b + 1) * x + a * x ^ 2 * y
dy / dt = b * x - a * x ^ 2 * y
a = 1, b = 3, x_0 = 0, y_0 = 0, accuracy delta = 1e-10, H = 20

       t            x             y
0.000000e+000 0.000000e+000 0.000000e+000
1.000000e-002 1.010589e-002 1.549598e-004
2.000000e-002 1.980326e-002 6.163055e-004
3.000000e-002 2.910863e-002 1.371648e-003
4.000000e-002 3.803787e-002 2.409091e-003
5.000000e-002 4.660619e-002 3.717214e-003
6.000000e-002 5.482820e-002 5.285046e-003
7.000000e-002 6.271796e-002 7.102050e-003
8.000000e-002 7.028893e-002 9.158106e-003
9.000000e-002 7.755405e-002 1.144349e-002
1.000000e-001 8.452578e-002 1.394886e-002
1.100000e-001 9.121603e-002 1.666524e-002
1.200000e-001 9.763627e-002 1.958401e-002
1.300000e-001 1.037975e-001 2.269690e-002
1.400000e-001 1.097104e-001 2.599594e-002
1.500000e-001 1.153849e-001 2.947349e-002
1.600000e-001 1.208309e-001 3.312222e-002
1.700000e-001 1.260578e-001 3.693507e-002
1.800000e-001 1.310745e-001 4.090527e-002
1.900000e-001 1.358896e-001 4.502633e-002
2.000000e-001 1.405115e-001 4.929200e-002
2.100000e-001 1.449480e-001 5.369628e-002
2.200000e-001 1.492068e-001 5.823343e-002
2.300000e-001 1.532952e-001 6.289792e-002
2.400000e-001 1.572203e-001 6.768445e-002
2.500000e-001 1.609887e-001 7.258793e-002
2.600000e-001 1.646070e-001 7.760348e-002
2.700000e-001 1.680813e-001 8.272641e-002
2.800000e-001 1.714176e-001 8.795223e-002
2.900000e-001 1.746215e-001 9.327662e-002
3.000000e-001 1.776987e-001 9.869545e-002
3.100000e-001 1.806543e-001 1.042047e-001
3.200000e-001 1.834933e-001 1.098007e-001
3.300000e-001 1.862207e-001 1.154797e-001
3.400000e-001 1.888409e-001 1.212381e-001
3.500000e-001 1.913585e-001 1.270727e-001
3.600000e-001 1.937777e-001 1.329803e-001
3.700000e-001 1.961026e-001 1.389576e-001
3.800000e-001 1.983372e-001 1.450019e-001
3.900000e-001 2.004850e-001 1.511102e-001
4.000000e-001 2.025499e-001 1.572798e-001
4.100000e-001 2.045351e-001 1.635081e-001
4.200000e-001 2.064441e-001 1.697926e-001
4.300000e-001 2.082799e-001 1.761310e-001
4.400000e-001 2.100457e-001 1.825208e-001
4.500000e-001 2.117442e-001 1.889600e-001
4.600000e-001 2.133784e-001 1.954463e-001
4.700000e-001 2.149509e-001 2.019778e-001
4.800000e-001 2.164642e-001 2.085526e-001
4.900000e-001 2.179208e-001 2.151688e-001
5.000000e-001 2.193231e-001 2.218245e-001
5.100000e-001 2.206733e-001 2.285182e-001
5.200000e-001 2.219736e-001 2.352481e-001
5.300000e-001 2.232260e-001 2.420126e-001
5.400000e-001 2.244325e-001 2.488104e-001
5.500000e-001 2.255951e-001 2.556400e-001
5.600000e-001 2.267155e-001 2.624999e-001
5.700000e-001 2.277955e-001 2.693888e-001
5.800000e-001 2.288368e-001 2.763055e-001
5.900000e-001 2.298410e-001 2.832489e-001
6.000000e-001 2.308096e-001 2.902176e-001
6.100000e-001 2.317441e-001 2.972106e-001
6.200000e-001 2.326459e-001 3.042268e-001
6.300000e-001 2.335164e-001 3.112653e-001
6.400000e-001 2.343568e-001 3.183249e-001
6.500000e-001 2.351684e-001 3.254049e-001
6.600000e-001 2.359524e-001 3.325042e-001
6.700000e-001 2.367099e-001 3.396220e-001
6.800000e-001 2.374421e-001 3.467576e-001
6.900000e-001 2.381499e-001 3.539100e-001
7.000000e-001 2.388344e-001 3.610786e-001
7.100000e-001 2.394965e-001 3.682626e-001
7.200000e-001 2.401372e-001 3.754613e-001
7.300000e-001 2.407574e-001 3.826741e-001
7.400000e-001 2.413578e-001 3.899003e-001
7.500000e-001 2.419394e-001 3.971393e-001
7.600000e-001 2.425028e-001 4.043905e-001
7.700000e-001 2.430489e-001 4.116533e-001
7.800000e-001 2.435783e-001 4.189272e-001
7.900000e-001 2.440918e-001 4.262117e-001
8.000000e-001 2.445899e-001 4.335063e-001
8.100000e-001 2.450734e-001 4.408105e-001
8.200000e-001 2.455429e-001 4.481239e-001
8.300000e-001 2.459988e-001 4.554460e-001
8.400000e-001 2.464418e-001 4.627763e-001
8.500000e-001 2.468724e-001 4.701146e-001
8.600000e-001 2.472911e-001 4.774604e-001
8.700000e-001 2.476984e-001 4.848133e-001
8.800000e-001 2.480948e-001 4.921730e-001
8.900000e-001 2.484807e-001 4.995391e-001
9.000000e-001 2.488566e-001 5.069114e-001
9.100000e-001 2.492228e-001 5.142895e-001
9.200000e-001 2.495798e-001 5.216731e-001
9.300000e-001 2.499280e-001 5.290618e-001
9.400000e-001 2.502676e-001 5.364556e-001
9.500000e-001 2.505991e-001 5.438540e-001
9.600000e-001 2.509228e-001 5.512568e-001
9.700000e-001 2.512391e-001 5.586638e-001
9.800000e-001 2.515481e-001 5.660748e-001
9.900000e-001 2.518503e-001 5.734895e-001
1.000000e+000 2.521459e-001 5.809077e-001
1.010000e+000 2.524352e-001 5.883291e-001
1.020000e+000 2.527184e-001 5.957537e-001
1.030000e+000 2.529959e-001 6.031812e-001
1.040000e+000 2.532677e-001 6.106115e-001
1.050000e+000 2.535343e-001 6.180443e-001
1.060000e+000 2.537957e-001 6.254794e-001
1.070000e+000 2.540522e-001 6.329168e-001
1.080000e+000 2.543041e-001 6.403563e-001
1.090000e+000 2.545514e-001 6.477977e-001
1.100000e+000 2.547944e-001 6.552409e-001
1.110000e+000 2.550333e-001 6.626857e-001
1.120000e+000 2.552683e-001 6.701320e-001
1.130000e+000 2.554995e-001 6.775797e-001
1.140000e+000 2.557270e-001 6.850287e-001
1.150000e+000 2.559510e-001 6.924788e-001
1.160000e+000 2.561718e-001 6.999299e-001
1.170000e+000 2.563893e-001 7.073820e-001
1.180000e+000 2.566038e-001 7.148349e-001
1.190000e+000 2.568154e-001 7.222885e-001
1.200000e+000 2.570242e-001 7.297428e-001
1.210000e+000 2.572303e-001 7.371976e-001
1.220000e+000 2.574338e-001 7.446528e-001
1.230000e+000 2.576349e-001 7.521084e-001
1.240000e+000 2.578336e-001 7.595643e-001
1.250000e+000 2.580301e-001 7.670204e-001
1.260000e+000 2.582245e-001 7.744766e-001
1.270000e+000 2.584168e-001 7.819329e-001
1.280000e+000 2.586071e-001 7.893892e-001
1.290000e+000 2.587956e-001 7.968453e-001
1.300000e+000 2.589823e-001 8.043014e-001
1.310000e+000 2.591673e-001 8.117572e-001
1.320000e+000 2.593506e-001 8.192128e-001
1.330000e+000 2.595324e-001 8.266680e-001
1.340000e+000 2.597127e-001 8.341229e-001
1.350000e+000 2.598915e-001 8.415773e-001
1.360000e+000 2.600690e-001 8.490313e-001
1.370000e+000 2.602453e-001 8.564847e-001
1.380000e+000 2.604202e-001 8.639376e-001
1.390000e+000 2.605941e-001 8.713898e-001
1.400000e+000 2.607668e-001 8.788413e-001
1.410000e+000 2.609384e-001 8.862921e-001
1.420000e+000 2.611090e-001 8.937422e-001
1.430000e+000 2.612787e-001 9.011915e-001
1.440000e+000 2.614474e-001 9.086400e-001
1.450000e+000 2.616153e-001 9.160876e-001
1.460000e+000 2.617824e-001 9.235342e-001
1.470000e+000 2.619487e-001 9.309800e-001
1.480000e+000 2.621142e-001 9.384248e-001
1.490000e+000 2.622790e-001 9.458686e-001
1.500000e+000 2.624432e-001 9.533113e-001
1.510000e+000 2.626067e-001 9.607530e-001
1.520000e+000 2.627697e-001 9.681936e-001
1.530000e+000 2.629321e-001 9.756330e-001
1.540000e+000 2.630939e-001 9.830714e-001
1.550000e+000 2.632553e-001 9.905085e-001
1.560000e+000 2.634162e-001 9.979445e-001
1.570000e+000 2.635767e-001 1.005379e+000
1.580000e+000 2.637367e-001 1.012813e+000
1.590000e+000 2.638964e-001 1.020245e+000
1.600000e+000 2.640557e-001 1.027676e+000
1.610000e+000 2.642147e-001 1.035106e+000
1.620000e+000 2.643734e-001 1.042534e+000
1.630000e+000 2.645318e-001 1.049961e+000
1.640000e+000 2.646899e-001 1.057386e+000
1.650000e+000 2.648478e-001 1.064811e+000
1.660000e+000 2.650055e-001 1.072233e+000
1.670000e+000 2.651629e-001 1.079655e+000
1.680000e+000 2.653202e-001 1.087075e+000
1.690000e+000 2.654773e-001 1.094493e+000
1.700000e+000 2.656343e-001 1.101910e+000
1.710000e+000 2.657912e-001 1.109326e+000
1.720000e+000 2.659479e-001 1.116740e+000
1.730000e+000 2.661045e-001 1.124152e+000
1.740000e+000 2.662611e-001 1.131563e+000
1.750000e+000 2.664176e-001 1.138972e+000
1.760000e+000 2.665740e-001 1.146380e+000
1.770000e+000 2.667304e-001 1.153787e+000
1.780000e+000 2.668868e-001 1.161191e+000
1.790000e+000 2.670432e-001 1.168594e+000
1.800000e+000 2.671995e-001 1.175996e+000
1.810000e+000 2.673559e-001 1.183396e+000
1.820000e+000 2.675123e-001 1.190794e+000
1.830000e+000 2.676687e-001 1.198190e+000
1.840000e+000 2.678252e-001 1.205585e+000
1.850000e+000 2.679817e-001 1.212978e+000
1.860000e+000 2.681383e-001 1.220370e+000
1.870000e+000 2.682950e-001 1.227760e+000
1.880000e+000 2.684518e-001 1.235148e+000
1.890000e+000 2.686086e-001 1.242534e+000
1.900000e+000 2.687656e-001 1.249919e+000
1.910000e+000 2.689227e-001 1.257302e+000
1.920000e+000 2.690798e-001 1.264683e+000
1.930000e+000 2.692372e-001 1.272063e+000
1.940000e+000 2.693946e-001 1.279441e+000
1.950000e+000 2.695522e-001 1.286817e+000
1.960000e+000 2.697100e-001 1.294191e+000
1.970000e+000 2.698679e-001 1.301563e+000
1.980000e+000 2.700259e-001 1.308934e+000
1.990000e+000 2.701842e-001 1.316303e+000
2.000000e+000 2.703426e-001 1.323670e+000
2.010000e+000 2.705012e-001 1.331035e+000
2.020000e+000 2.706600e-001 1.338398e+000
2.030000e+000 2.708189e-001 1.345760e+000
2.040000e+000 2.709781e-001 1.353119e+000
2.050000e+000 2.711375e-001 1.360477e+000
2.060000e+000 2.712971e-001 1.367833e+000
2.070000e+000 2.714569e-001 1.375187e+000
2.080000e+000 2.716170e-001 1.382540e+000
2.090000e+000 2.717772e-001 1.389890e+000
2.100000e+000 2.719377e-001 1.397238e+000
2.110000e+000 2.720985e-001 1.404585e+000
2.120000e+000 2.722594e-001 1.411930e+000
2.130000e+000 2.724207e-001 1.419273e+000
2.140000e+000 2.725821e-001 1.426613e+000
2.150000e+000 2.727439e-001 1.433952e+000
2.160000e+000 2.729058e-001 1.441289e+000
2.170000e+000 2.730681e-001 1.448624e+000
2.180000e+000 2.732306e-001 1.455958e+000
2.190000e+000 2.733934e-001 1.463289e+000
2.200000e+000 2.735564e-001 1.470618e+000
2.210000e+000 2.737198e-001 1.477945e+000
2.220000e+000 2.738834e-001 1.485271e+000
2.230000e+000 2.740473e-001 1.492594e+000
2.240000e+000 2.742115e-001 1.499915e+000
2.250000e+000 2.743760e-001 1.507235e+000
2.260000e+000 2.745407e-001 1.514552e+000
2.270000e+000 2.747058e-001 1.521868e+000
2.280000e+000 2.748712e-001 1.529181e+000
2.290000e+000 2.750369e-001 1.536492e+000
2.300000e+000 2.752028e-001 1.543802e+000
2.310000e+000 2.753691e-001 1.551109e+000
2.320000e+000 2.755358e-001 1.558414e+000
2.330000e+000 2.757027e-001 1.565718e+000
2.340000e+000 2.758699e-001 1.573019e+000
2.350000e+000 2.760375e-001 1.580318e+000
2.360000e+000 2.762054e-001 1.587615e+000
2.370000e+000 2.763736e-001 1.594910e+000
2.380000e+000 2.765422e-001 1.602203e+000
2.390000e+000 2.767110e-001 1.609494e+000
2.400000e+000 2.768803e-001 1.616783e+000
2.410000e+000 2.770498e-001 1.624070e+000
2.420000e+000 2.772197e-001 1.631354e+000
2.430000e+000 2.773900e-001 1.638637e+000
2.440000e+000 2.775606e-001 1.645917e+000
2.450000e+000 2.777315e-001 1.653196e+000
2.460000e+000 2.779028e-001 1.660472e+000
2.470000e+000 2.780744e-001 1.667746e+000
2.480000e+000 2.782464e-001 1.675018e+000
2.490000e+000 2.784188e-001 1.682288e+000
2.500000e+000 2.785915e-001 1.689556e+000
2.510000e+000 2.787646e-001 1.696821e+000
2.520000e+000 2.789380e-001 1.704085e+000
2.530000e+000 2.791118e-001 1.711346e+000
2.540000e+000 2.792860e-001 1.718605e+000
2.550000e+000 2.794605e-001 1.725862e+000
2.560000e+000 2.796355e-001 1.733117e+000
2.570000e+000 2.798108e-001 1.740369e+000
2.580000e+000 2.799865e-001 1.747620e+000
2.590000e+000 2.801625e-001 1.754868e+000
2.600000e+000 2.803390e-001 1.762114e+000
2.610000e+000 2.805158e-001 1.769357e+000
2.620000e+000 2.806930e-001 1.776599e+000
2.630000e+000 2.808706e-001 1.783838e+000
2.640000e+000 2.810486e-001 1.791076e+000
2.650000e+000 2.812270e-001 1.798310e+000
2.660000e+000 2.814058e-001 1.805543e+000
2.670000e+000 2.815850e-001 1.812773e+000
2.680000e+000 2.817645e-001 1.820002e+000
2.690000e+000 2.819445e-001 1.827228e+000
2.700000e+000 2.821249e-001 1.834451e+000
2.710000e+000 2.823057e-001 1.841673e+000
2.720000e+000 2.824869e-001 1.848892e+000
2.730000e+000 2.826685e-001 1.856108e+000
2.740000e+000 2.828506e-001 1.863323e+000
2.750000e+000 2.830330e-001 1.870535e+000
2.760000e+000 2.832159e-001 1.877745e+000
2.770000e+000 2.833992e-001 1.884953e+000
2.780000e+000 2.835829e-001 1.892158e+000
2.790000e+000 2.837670e-001 1.899361e+000
2.800000e+000 2.839515e-001 1.906562e+000
2.810000e+000 2.841365e-001 1.913760e+000
2.820000e+000 2.843219e-001 1.920956e+000
2.830000e+000 2.845078e-001 1.928150e+000
2.840000e+000 2.846941e-001 1.935341e+000
2.850000e+000 2.848808e-001 1.942530e+000
2.860000e+000 2.850679e-001 1.949717e+000
2.870000e+000 2.852555e-001 1.956901e+000
2.880000e+000 2.854435e-001 1.964083e+000
2.890000e+000 2.856320e-001 1.971262e+000
2.900000e+000 2.858209e-001 1.978439e+000
2.910000e+000 2.860103e-001 1.985614e+000
2.920000e+000 2.862001e-001 1.992786e+000
2.930000e+000 2.863904e-001 1.999956e+000
2.940000e+000 2.865812e-001 2.007123e+000
2.950000e+000 2.867723e-001 2.014288e+000
2.960000e+000 2.869640e-001 2.021451e+000
2.970000e+000 2.871561e-001 2.028611e+000
2.980000e+000 2.873487e-001 2.035768e+000
2.990000e+000 2.875417e-001 2.042924e+000
3.000000e+000 2.877352e-001 2.050076e+000
3.010000e+000 2.879292e-001 2.057226e+000
3.020000e+000 2.881237e-001 2.064374e+000
3.030000e+000 2.883186e-001 2.071520e+000
3.040000e+000 2.885140e-001 2.078662e+000
3.050000e+000 2.887099e-001 2.085803e+000
3.060000e+000 2.889063e-001 2.092941e+000
3.070000e+000 2.891032e-001 2.100076e+000
3.080000e+000 2.893005e-001 2.107209e+000
3.090000e+000 2.894983e-001 2.114339e+000
3.100000e+000 2.896967e-001 2.121467e+000
3.110000e+000 2.898955e-001 2.128592e+000
3.120000e+000 2.900948e-001 2.135714e+000
3.130000e+000 2.902946e-001 2.142834e+000
3.140000e+000 2.904949e-001 2.149952e+000
3.150000e+000 2.906957e-001 2.157067e+000
3.160000e+000 2.908970e-001 2.164179e+000
3.170000e+000 2.910989e-001 2.171289e+000
3.180000e+000 2.913012e-001 2.178396e+000
3.190000e+000 2.915041e-001 2.185501e+000
3.200000e+000 2.917074e-001 2.192603e+000
3.210000e+000 2.919113e-001 2.199702e+000
3.220000e+000 2.921157e-001 2.206799e+000
3.230000e+000 2.923206e-001 2.213893e+000
3.240000e+000 2.925261e-001 2.220984e+000
3.250000e+000 2.927321e-001 2.228073e+000
3.260000e+000 2.929386e-001 2.235159e+000
3.270000e+000 2.931456e-001 2.242243e+000
3.280000e+000 2.933532e-001 2.249324e+000
3.290000e+000 2.935613e-001 2.256402e+000
3.300000e+000 2.937700e-001 2.263477e+000
3.310000e+000 2.939792e-001 2.270550e+000
3.320000e+000 2.941889e-001 2.277620e+000
3.330000e+000 2.943992e-001 2.284687e+000
3.340000e+000 2.946101e-001 2.291752e+000
3.350000e+000 2.948215e-001 2.298814e+000
3.360000e+000 2.950334e-001 2.305873e+000
3.370000e+000 2.952459e-001 2.312929e+000
3.380000e+000 2.954590e-001 2.319983e+000
3.390000e+000 2.956726e-001 2.327034e+000
3.400000e+000 2.958868e-001 2.334082e+000
3.410000e+000 2.961016e-001 2.341127e+000
3.420000e+000 2.963170e-001 2.348170e+000
3.430000e+000 2.965329e-001 2.355209e+000
3.440000e+000 2.967494e-001 2.362246e+000
3.450000e+000 2.969664e-001 2.369280e+000
3.460000e+000 2.971841e-001 2.376312e+000
3.470000e+000 2.974024e-001 2.383340e+000
3.480000e+000 2.976212e-001 2.390366e+000
3.490000e+000 2.978406e-001 2.397388e+000
3.500000e+000 2.980607e-001 2.404408e+000
3.510000e+000 2.982813e-001 2.411425e+000
3.520000e+000 2.985025e-001 2.418439e+000
3.530000e+000 2.987243e-001 2.425451e+000
3.540000e+000 2.989468e-001 2.432459e+000
3.550000e+000 2.991698e-001 2.439464e+000
3.560000e+000 2.993935e-001 2.446467e+000
3.570000e+000 2.996178e-001 2.453466e+000
3.580000e+000 2.998427e-001 2.460463e+000
3.590000e+000 3.000682e-001 2.467457e+000
3.600000e+000 3.002943e-001 2.474448e+000
3.610000e+000 3.005211e-001 2.481435e+000
3.620000e+000 3.007485e-001 2.488420e+000
3.630000e+000 3.009766e-001 2.495402e+000
3.640000e+000 3.012052e-001 2.502381e+000
3.650000e+000 3.014346e-001 2.509357e+000
3.660000e+000 3.016645e-001 2.516329e+000
3.670000e+000 3.018951e-001 2.523299e+000
3.680000e+000 3.021264e-001 2.530266e+000
3.690000e+000 3.023583e-001 2.537230e+000
3.700000e+000 3.025909e-001 2.544190e+000
3.710000e+000 3.028241e-001 2.551148e+000
3.720000e+000 3.030580e-001 2.558103e+000
3.730000e+000 3.032926e-001 2.565054e+000
3.740000e+000 3.035279e-001 2.572002e+000
3.750000e+000 3.037638e-001 2.578948e+000
3.760000e+000 3.040004e-001 2.585890e+000
3.770000e+000 3.042377e-001 2.592829e+000
3.780000e+000 3.044756e-001 2.599765e+000
3.790000e+000 3.047143e-001 2.606697e+000
3.800000e+000 3.049537e-001 2.613627e+000
3.810000e+000 3.051937e-001 2.620553e+000
3.820000e+000 3.054345e-001 2.627477e+000
3.830000e+000 3.056759e-001 2.634397e+000
3.840000e+000 3.059181e-001 2.641313e+000
3.850000e+000 3.061609e-001 2.648227e+000
3.860000e+000 3.064045e-001 2.655137e+000
3.870000e+000 3.066488e-001 2.662045e+000
3.880000e+000 3.068939e-001 2.668948e+000
3.890000e+000 3.071396e-001 2.675849e+000
3.900000e+000 3.073861e-001 2.682747e+000
3.910000e+000 3.076333e-001 2.689641e+000
3.920000e+000 3.078813e-001 2.696531e+000
3.930000e+000 3.081300e-001 2.703419e+000
3.940000e+000 3.083795e-001 2.710303e+000
3.950000e+000 3.086297e-001 2.717184e+000
3.960000e+000 3.088806e-001 2.724062e+000
3.970000e+000 3.091323e-001 2.730936e+000
3.980000e+000 3.093848e-001 2.737806e+000
3.990000e+000 3.096381e-001 2.744674e+000
4.000000e+000 3.098921e-001 2.751538e+000
4.010000e+000 3.101469e-001 2.758399e+000
4.020000e+000 3.104025e-001 2.765256e+000
4.030000e+000 3.106588e-001 2.772110e+000
4.040000e+000 3.109160e-001 2.778960e+000
4.050000e+000 3.111739e-001 2.785807e+000
4.060000e+000 3.114327e-001 2.792650e+000
4.070000e+000 3.116922e-001 2.799490e+000
4.080000e+000 3.119526e-001 2.806327e+000
4.090000e+000 3.122137e-001 2.813160e+000
4.100000e+000 3.124757e-001 2.819989e+000
4.110000e+000 3.127385e-001 2.826815e+000
4.120000e+000 3.130021e-001 2.833638e+000
4.130000e+000 3.132666e-001 2.840457e+000
4.140000e+000 3.135318e-001 2.847272e+000
4.150000e+000 3.137980e-001 2.854084e+000
4.160000e+000 3.140649e-001 2.860892e+000
4.170000e+000 3.143327e-001 2.867696e+000
4.180000e+000 3.146014e-001 2.874497e+000
4.190000e+000 3.148709e-001 2.881295e+000
4.200000e+000 3.151413e-001 2.888088e+000
4.210000e+000 3.154126e-001 2.894878e+000
4.220000e+000 3.156847e-001 2.901664e+000
4.230000e+000 3.159577e-001 2.908447e+000
4.240000e+000 3.162316e-001 2.915226e+000
4.250000e+000 3.165064e-001 2.922001e+000
4.260000e+000 3.167821e-001 2.928773e+000
4.270000e+000 3.170587e-001 2.935540e+000
4.280000e+000 3.173362e-001 2.942304e+000
4.290000e+000 3.176145e-001 2.949064e+000
4.300000e+000 3.178939e-001 2.955821e+000
4.310000e+000 3.181741e-001 2.962573e+000
4.320000e+000 3.184552e-001 2.969322e+000
4.330000e+000 3.187373e-001 2.976067e+000
4.340000e+000 3.190203e-001 2.982808e+000
4.350000e+000 3.193043e-001 2.989545e+000
4.360000e+000 3.195892e-001 2.996279e+000
4.370000e+000 3.198751e-001 3.003008e+000
4.380000e+000 3.201619e-001 3.009734e+000
4.390000e+000 3.204497e-001 3.016455e+000
4.400000e+000 3.207385e-001 3.023173e+000
4.410000e+000 3.210282e-001 3.029886e+000
4.420000e+000 3.213189e-001 3.036596e+000
4.430000e+000 3.216107e-001 3.043302e+000
4.440000e+000 3.219034e-001 3.050004e+000
4.450000e+000 3.221971e-001 3.056701e+000
4.460000e+000 3.224918e-001 3.063395e+000
4.470000e+000 3.227875e-001 3.070084e+000
4.480000e+000 3.230843e-001 3.076770e+000
4.490000e+000 3.233821e-001 3.083451e+000
4.500000e+000 3.236809e-001 3.090129e+000
4.510000e+000 3.239807e-001 3.096802e+000
4.520000e+000 3.242816e-001 3.103471e+000
4.530000e+000 3.245836e-001 3.110136e+000
4.540000e+000 3.248866e-001 3.116796e+000
4.550000e+000 3.251907e-001 3.123453e+000
4.560000e+000 3.254958e-001 3.130105e+000
4.570000e+000 3.258021e-001 3.136753e+000
4.580000e+000 3.261094e-001 3.143397e+000
4.590000e+000 3.264178e-001 3.150036e+000
4.600000e+000 3.267273e-001 3.156672e+000
4.610000e+000 3.270379e-001 3.163303e+000
4.620000e+000 3.273497e-001 3.169929e+000
4.630000e+000 3.276625e-001 3.176551e+000
4.640000e+000 3.279765e-001 3.183169e+000
4.650000e+000 3.282916e-001 3.189783e+000
4.660000e+000 3.286079e-001 3.196392e+000
4.670000e+000 3.289253e-001 3.202997e+000
4.680000e+000 3.292439e-001 3.209597e+000
4.690000e+000 3.295636e-001 3.216193e+000
4.700000e+000 3.298846e-001 3.222784e+000
4.710000e+000 3.302067e-001 3.229371e+000
4.720000e+000 3.305300e-001 3.235953e+000
4.730000e+000 3.308544e-001 3.242531e+000
4.740000e+000 3.311801e-001 3.249104e+000
4.750000e+000 3.315070e-001 3.255673e+000
4.760000e+000 3.318352e-001 3.262237e+000
4.770000e+000 3.321645e-001 3.268796e+000
4.780000e+000 3.324951e-001 3.275351e+000
4.790000e+000 3.328270e-001 3.281901e+000
4.800000e+000 3.331601e-001 3.288447e+000
4.810000e+000 3.334945e-001 3.294987e+000
4.820000e+000 3.338301e-001 3.301523e+000
4.830000e+000 3.341670e-001 3.308055e+000
4.840000e+000 3.345052e-001 3.314581e+000
4.850000e+000 3.348447e-001 3.321103e+000
4.860000e+000 3.351856e-001 3.327620e+000
4.870000e+000 3.355277e-001 3.334132e+000
4.880000e+000 3.358711e-001 3.340639e+000
4.890000e+000 3.362159e-001 3.347141e+000
4.900000e+000 3.365621e-001 3.353638e+000
4.910000e+000 3.369096e-001 3.360131e+000
4.920000e+000 3.372584e-001 3.366618e+000
4.930000e+000 3.376087e-001 3.373101e+000
4.940000e+000 3.379603e-001 3.379578e+000
4.950000e+000 3.383133e-001 3.386051e+000
4.960000e+000 3.386677e-001 3.392518e+000
4.970000e+000 3.390235e-001 3.398981e+000
4.980000e+000 3.393808e-001 3.405438e+000
4.990000e+000 3.397395e-001 3.411890e+000
5.000000e+000 3.400996e-001 3.418337e+000
5.010000e+000 3.404612e-001 3.424779e+000
5.020000e+000 3.408242e-001 3.431216e+000
5.030000e+000 3.411888e-001 3.437647e+000
5.040000e+000 3.415548e-001 3.444073e+000
5.050000e+000 3.419223e-001 3.450494e+000
5.060000e+000 3.422913e-001 3.456909e+000
5.070000e+000 3.426618e-001 3.463320e+000
5.080000e+000 3.430339e-001 3.469724e+000
5.090000e+000 3.434075e-001 3.476124e+000
5.100000e+000 3.437827e-001 3.482518e+000
5.110000e+000 3.441594e-001 3.488907e+000
5.120000e+000 3.445377e-001 3.495290e+000
5.130000e+000 3.449176e-001 3.501667e+000
5.140000e+000 3.452991e-001 3.508039e+000
5.150000e+000 3.456822e-001 3.514406e+000
5.160000e+000 3.460669e-001 3.520767e+000
5.170000e+000 3.464533e-001 3.527122e+000
5.180000e+000 3.468413e-001 3.533472e+000
5.190000e+000 3.472310e-001 3.539816e+000
5.200000e+000 3.476223e-001 3.546154e+000
5.210000e+000 3.480154e-001 3.552487e+000
5.220000e+000 3.484101e-001 3.558814e+000
5.230000e+000 3.488066e-001 3.565135e+000
5.240000e+000 3.492048e-001 3.571450e+000
5.250000e+000 3.496047e-001 3.577760e+000
5.260000e+000 3.500064e-001 3.584063e+000
5.270000e+000 3.504098e-001 3.590361e+000
5.280000e+000 3.508151e-001 3.596652e+000
5.290000e+000 3.512221e-001 3.602938e+000
5.300000e+000 3.516310e-001 3.609217e+000
5.310000e+000 3.520416e-001 3.615491e+000
5.320000e+000 3.524541e-001 3.621758e+000
5.330000e+000 3.528685e-001 3.628020e+000
5.340000e+000 3.532847e-001 3.634275e+000
5.350000e+000 3.537029e-001 3.640524e+000
5.360000e+000 3.541229e-001 3.646767e+000
5.370000e+000 3.545448e-001 3.653003e+000
5.380000e+000 3.549687e-001 3.659233e+000
5.390000e+000 3.553945e-001 3.665457e+000
5.400000e+000 3.558223e-001 3.671675e+000
5.410000e+000 3.562521e-001 3.677886e+000
5.420000e+000 3.566839e-001 3.684091e+000
5.430000e+000 3.571176e-001 3.690289e+000
5.440000e+000 3.575535e-001 3.696481e+000
5.450000e+000 3.579913e-001 3.702666e+000
5.460000e+000 3.584312e-001 3.708844e+000
5.470000e+000 3.588732e-001 3.715016e+000
5.480000e+000 3.593173e-001 3.721182e+000
5.490000e+000 3.597636e-001 3.727340e+000
5.500000e+000 3.602119e-001 3.733492e+000
5.510000e+000 3.606624e-001 3.739637e+000
5.520000e+000 3.611151e-001 3.745775e+000
5.530000e+000 3.615700e-001 3.751906e+000
5.540000e+000 3.620271e-001 3.758031e+000
5.550000e+000 3.624864e-001 3.764148e+000
5.560000e+000 3.629479e-001 3.770259e+000
5.570000e+000 3.634118e-001 3.776362e+000
5.580000e+000 3.638779e-001 3.782459e+000
5.590000e+000 3.643463e-001 3.788548e+000
5.600000e+000 3.648171e-001 3.794630e+000
5.610000e+000 3.652902e-001 3.800705e+000
5.620000e+000 3.657657e-001 3.806772e+000
5.630000e+000 3.662435e-001 3.812832e+000
5.640000e+000 3.667238e-001 3.818885e+000
5.650000e+000 3.672065e-001 3.824931e+000
5.660000e+000 3.676917e-001 3.830969e+000
5.670000e+000 3.681794e-001 3.836999e+000
5.680000e+000 3.686695e-001 3.843022e+000
5.690000e+000 3.691622e-001 3.849038e+000
5.700000e+000 3.696575e-001 3.855046e+000
5.710000e+000 3.701553e-001 3.861046e+000
5.720000e+000 3.706557e-001 3.867038e+000
5.730000e+000 3.711587e-001 3.873022e+000
5.740000e+000 3.716644e-001 3.878999e+000
5.750000e+000 3.721727e-001 3.884968e+000
5.760000e+000 3.726838e-001 3.890929e+000
