Solution of SBHB orbit

v_0 = 1.000000e-001, A = 1.000000, B = 1.000000, delta = 1.000000e-008

       t           rx             ry            vx             vy             2h
2.934074e+000 3.801756e-004 4.814730e-004 -2.493875e+001 -1.385410e+001 4.794733e-007
2.934075e+000 3.685452e-004 4.749798e-004 -2.513284e+001 -1.410207e+001 4.645586e-007
2.934075e+000 3.571879e-004 4.685753e-004 -2.532652e+001 -1.435391e+001 4.501648e-007
2.934076e+000 3.460967e-004 4.622577e-004 -2.551975e+001 -1.460968e+001 4.362721e-007
2.934076e+000 3.352648e-004 4.560254e-004 -2.571247e+001 -1.486942e+001 4.228620e-007
2.934076e+000 3.246856e-004 4.498765e-004 -2.590461e+001 -1.513320e+001 4.099165e-007
2.934077e+000 3.143528e-004 4.438095e-004 -2.609611e+001 -1.540104e+001 3.974184e-007
2.934077e+000 3.042600e-004 4.378227e-004 -2.628692e+001 -1.567301e+001 3.853507e-007
2.934078e+000 2.944013e-004 4.319145e-004 -2.647698e+001 -1.594915e+001 3.736979e-007
2.934078e+000 2.847707e-004 4.260834e-004 -2.666621e+001 -1.622950e+001 3.624445e-007
2.934078e+000 2.753626e-004 4.203278e-004 -2.685455e+001 -1.651413e+001 3.515756e-007
2.934079e+000 2.661713e-004 4.146463e-004 -2.704193e+001 -1.680308e+001 3.410774e-007
2.934079e+000 2.571914e-004 4.090374e-004 -2.722828e+001 -1.709639e+001 3.309363e-007
2.934079e+000 2.484177e-004 4.034997e-004 -2.741353e+001 -1.739412e+001 3.211392e-007
2.934080e+000 2.398451e-004 3.980316e-004 -2.759760e+001 -1.769632e+001 3.116736e-007
2.934080e+000 2.314685e-004 3.926319e-004 -2.778042e+001 -1.800304e+001 3.025276e-007
2.934080e+000 2.232831e-004 3.872993e-004 -2.796190e+001 -1.831433e+001 2.936894e-007
