Particle density of  using cloud-in-cell method

x \in [0.000000, 100.000000], y \in [0.000000, 100.000000]
n_x = 100, n_y = 100, Delta_x = 1.000000, Delta_y = 1.000000

        x             y            density  
5.200000e+001 1.700000e+001 0.000000e+000
5.200000e+001 1.800000e+001 0.000000e+000
5.200000e+001 1.900000e+001 1.479460e-001
5.200000e+001 2.000000e+001 1.253259e+000
5.200000e+001 2.100000e+001 1.453028e+000
5.200000e+001 2.200000e+001 4.118709e+000
5.200000e+001 2.300000e+001 6.530388e+000
5.200000e+001 2.400000e+001 6.327506e+000
5.200000e+001 2.500000e+001 9.445849e+000
5.200000e+001 2.600000e+001 1.083878e+001
5.200000e+001 2.700000e+001 9.987988e+000
5.200000e+001 2.800000e+001 1.428487e+001
5.200000e+001 2.900000e+001 1.659839e+001
5.200000e+001 3.000000e+001 1.180380e+001
5.200000e+001 3.100000e+001 1.353070e+001
5.200000e+001 3.200000e+001 1.257423e+001
5.200000e+001 3.300000e+001 1.429718e+001
5.200000e+001 3.400000e+001 1.280076e+001
5.200000e+001 3.500000e+001 7.635795e+000
5.200000e+001 3.600000e+001 6.349150e+000
5.200000e+001 3.700000e+001 8.057232e+000
5.200000e+001 3.800000e+001 3.390189e+000
5.200000e+001 3.900000e+001 2.593944e+000
5.200000e+001 4.000000e+001 7.418973e-001
5.200000e+001 4.100000e+001 7.502932e-001
5.200000e+001 4.200000e+001 1.907815e+000
5.200000e+001 4.300000e+001 3.069876e-001
5.200000e+001 4.400000e+001 5.256924e-001
5.200000e+001 4.500000e+001 3.343001e-002
5.200000e+001 4.600000e+001 0.000000e+000
5.200000e+001 4.700000e+001 0.000000e+000
5.200000e+001 4.800000e+001 0.000000e+000
5.200000e+001 4.900000e+001 0.000000e+000
5.200000e+001 5.000000e+001 0.000000e+000
5.200000e+001 5.100000e+001 0.000000e+000
5.200000e+001 5.200000e+001 0.000000e+000
5.200000e+001 5.300000e+001 3.566567e-001
5.200000e+001 5.400000e+001 1.699623e-001
5.200000e+001 5.500000e+001 0.000000e+000
5.200000e+001 5.600000e+001 5.189231e-002
5.200000e+001 5.700000e+001 7.519047e-001
5.200000e+001 5.800000e+001 6.965024e-001
5.200000e+001 5.900000e+001 1.396801e+000
5.200000e+001 6.000000e+001 1.304091e+000
5.200000e+001 6.100000e+001 2.079082e+000
5.200000e+001 6.200000e+001 5.370870e+000
5.200000e+001 6.300000e+001 9.007941e+000
5.200000e+001 6.400000e+001 1.061582e+001
5.200000e+001 6.500000e+001 1.216325e+001
5.200000e+001 6.600000e+001 1.219168e+001
5.200000e+001 6.700000e+001 1.620208e+001
5.200000e+001 6.800000e+001 1.654358e+001
5.200000e+001 6.900000e+001 1.375525e+001
5.200000e+001 7.000000e+001 1.294816e+001
5.200000e+001 7.100000e+001 1.064763e+001
5.200000e+001 7.200000e+001 1.243839e+001
5.200000e+001 7.300000e+001 1.329896e+001
5.200000e+001 7.400000e+001 1.190192e+001
5.200000e+001 7.500000e+001 9.958282e+000
5.200000e+001 7.600000e+001 1.068129e+001
5.200000e+001 7.700000e+001 3.561594e+000
5.200000e+001 7.800000e+001 4.824934e+000
5.200000e+001 7.900000e+001 1.344850e+000
5.200000e+001 8.000000e+001 2.071412e+000
5.200000e+001 8.100000e+001 3.128875e+000
5.200000e+001 8.200000e+001 1.218741e+000
5.200000e+001 8.300000e+001 6.616483e-001
5.200000e+001 8.400000e+001 7.137980e-001
5.200000e+001 8.500000e+001 6.627116e-002
5.200000e+001 8.600000e+001 0.000000e+000
5.200000e+001 8.700000e+001 0.000000e+000
5.200000e+001 8.800000e+001 0.000000e+000
5.200000e+001 8.900000e+001 0.000000e+000
5.200000e+001 9.000000e+001 0.000000e+000
5.200000e+001 9.100000e+001 0.000000e+000
5.200000e+001 9.200000e+001 0.000000e+000
5.200000e+001 9.300000e+001 0.000000e+000
5.200000e+001 9.400000e+001 0.000000e+000
5.200000e+001 9.500000e+001 0.000000e+000
5.200000e+001 9.600000e+001 0.000000e+000
5.200000e+001 9.700000e+001 0.000000e+000
5.200000e+001 9.800000e+001 0.000000e+000
5.200000e+001 9.900000e+001 0.000000e+000
5.200000e+001 1.000000e+002 0.000000e+000
5.300000e+001 0.000000e+000 0.000000e+000
5.300000e+001 1.000000e+000 0.000000e+000
5.300000e+001 2.000000e+000 0.000000e+000
5.300000e+001 3.000000e+000 0.000000e+000
5.300000e+001 4.000000e+000 0.000000e+000
5.300000e+001 5.000000e+000 0.000000e+000
5.300000e+001 6.000000e+000 0.000000e+000
5.300000e+001 7.000000e+000 0.000000e+000
5.300000e+001 8.000000e+000 0.000000e+000
5.300000e+001 9.000000e+000 0.000000e+000
5.300000e+001 1.000000e+001 0.000000e+000
5.300000e+001 1.100000e+001 0.000000e+000
5.300000e+001 1.200000e+001 0.000000e+000
5.300000e+001 1.300000e+001 0.000000e+000
5.300000e+001 1.400000e+001 0.000000e+000
5.300000e+001 1.500000e+001 8.765944e-003
5.300000e+001 1.600000e+001 1.081240e-001
5.300000e+001 1.700000e+001 0.000000e+000
5.300000e+001 1.800000e+001 1.657828e-002
5.300000e+001 1.900000e+001 9.813285e-001
5.300000e+001 2.000000e+001 7.772844e-001
5.300000e+001 2.100000e+001 3.212656e+000
5.300000e+001 2.200000e+001 4.286005e+000
5.300000e+001 2.300000e+001 7.040280e+000
5.300000e+001 2.400000e+001 7.777144e+000
5.300000e+001 2.500000e+001 9.973015e+000
5.300000e+001 2.600000e+001 1.219268e+001
5.300000e+001 2.700000e+001 9.566988e+000
5.300000e+001 2.800000e+001 1.686741e+001
5.300000e+001 2.900000e+001 1.498147e+001
5.300000e+001 3.000000e+001 1.368334e+001
5.300000e+001 3.100000e+001 1.622071e+001
5.300000e+001 3.200000e+001 1.269949e+001
5.300000e+001 3.300000e+001 1.676036e+001
5.300000e+001 3.400000e+001 1.217981e+001
5.300000e+001 3.500000e+001 1.010755e+001
5.300000e+001 3.600000e+001 6.237675e+000
5.300000e+001 3.700000e+001 9.937924e+000
5.300000e+001 3.800000e+001 4.924726e+000
5.300000e+001 3.900000e+001 3.216461e+000
5.300000e+001 4.000000e+001 2.166174e+000
5.300000e+001 4.100000e+001 2.897724e+000
5.300000e+001 4.200000e+001 6.991460e-001
5.300000e+001 4.300000e+001 1.237888e+000
5.300000e+001 4.400000e+001 6.296018e-001
5.300000e+001 4.500000e+001 0.000000e+000
5.300000e+001 4.600000e+001 0.000000e+000
5.300000e+001 4.700000e+001 0.000000e+000
5.300000e+001 4.800000e+001 0.000000e+000
5.300000e+001 4.900000e+001 0.000000e+000
5.300000e+001 5.000000e+001 0.000000e+000
5.300000e+001 5.100000e+001 0.000000e+000
5.300000e+001 5.200000e+001 0.000000e+000
5.300000e+001 5.300000e+001 0.000000e+000
5.300000e+001 5.400000e+001 4.426599e-001
5.300000e+001 5.500000e+001 4.311465e-001
5.300000e+001 5.600000e+001 6.673522e-002
5.300000e+001 5.700000e+001 8.439163e-001
5.300000e+001 5.800000e+001 2.347944e+000
5.300000e+001 5.900000e+001 1.222992e+000
5.300000e+001 6.000000e+001 3.887872e+000
5.300000e+001 6.100000e+001 5.239714e+000
5.300000e+001 6.200000e+001 6.613070e+000
5.300000e+001 6.300000e+001 8.743795e+000
5.300000e+001 6.400000e+001 8.286531e+000
5.300000e+001 6.500000e+001 9.740596e+000
5.300000e+001 6.600000e+001 1.224725e+001
5.300000e+001 6.700000e+001 1.054411e+001
5.300000e+001 6.800000e+001 1.482230e+001
5.300000e+001 6.900000e+001 1.604914e+001
5.300000e+001 7.000000e+001 1.590813e+001
5.300000e+001 7.100000e+001 1.674962e+001
5.300000e+001 7.200000e+001 1.347719e+001
5.300000e+001 7.300000e+001 1.049058e+001
5.300000e+001 7.400000e+001 9.922876e+000
5.300000e+001 7.500000e+001 9.716608e+000
5.300000e+001 7.600000e+001 6.516055e+000
5.300000e+001 7.700000e+001 3.988542e+000
5.300000e+001 7.800000e+001 4.421192e+000
5.300000e+001 7.900000e+001 2.470163e+000
5.300000e+001 8.000000e+001 1.880496e+000
5.300000e+001 8.100000e+001 1.875365e+000
5.300000e+001 8.200000e+001 8.986220e-001
5.300000e+001 8.300000e+001 7.667900e-001
5.300000e+001 8.400000e+001 4.749573e-001
5.300000e+001 8.500000e+001 7.977834e-002
5.300000e+001 8.600000e+001 0.000000e+000
5.300000e+001 8.700000e+001 0.000000e+000
5.300000e+001 8.800000e+001 0.000000e+000
5.300000e+001 8.900000e+001 0.000000e+000
5.300000e+001 9.000000e+001 0.000000e+000
5.300000e+001 9.100000e+001 0.000000e+000
5.300000e+001 9.200000e+001 0.000000e+000
5.300000e+001 9.300000e+001 0.000000e+000
5.300000e+001 9.400000e+001 0.000000e+000
5.300000e+001 9.500000e+001 0.000000e+000
5.300000e+001 9.600000e+001 0.000000e+000
5.300000e+001 9.700000e+001 0.000000e+000
5.300000e+001 9.800000e+001 0.000000e+000
5.300000e+001 9.900000e+001 0.000000e+000
5.300000e+001 1.000000e+002 0.000000e+000
5.400000e+001 0.000000e+000 0.000000e+000
5.400000e+001 1.000000e+000 0.000000e+000
5.400000e+001 2.000000e+000 0.000000e+000
5.400000e+001 3.000000e+000 0.000000e+000
5.400000e+001 4.000000e+000 0.000000e+000
5.400000e+001 5.000000e+000 0.000000e+000
5.400000e+001 6.000000e+000 0.000000e+000
5.400000e+001 7.000000e+000 0.000000e+000
5.400000e+001 8.000000e+000 0.000000e+000
5.400000e+001 9.000000e+000 0.000000e+000
5.400000e+001 1.000000e+001 0.000000e+000
5.400000e+001 1.100000e+001 0.000000e+000
5.400000e+001 1.200000e+001 9.635719e-002
5.400000e+001 1.300000e+001 2.604047e-001
5.400000e+001 1.400000e+001 0.000000e+000
5.400000e+001 1.500000e+001 6.622719e-002
5.400000e+001 1.600000e+001 8.168828e-001
5.400000e+001 1.700000e+001 1.829208e-001
5.400000e+001 1.800000e+001 5.808030e-001
5.400000e+001 1.900000e+001 1.622031e+000
5.400000e+001 2.000000e+001 1.736495e+000
5.400000e+001 2.100000e+001 1.804006e+000
5.400000e+001 2.200000e+001 2.452297e+000
5.400000e+001 2.300000e+001 5.903666e+000
5.400000e+001 2.400000e+001 7.717950e+000
5.400000e+001 2.500000e+001 9.746449e+000
5.400000e+001 2.600000e+001 1.047348e+001
5.400000e+001 2.700000e+001 1.528893e+001
5.400000e+001 2.800000e+001 1.297361e+001
5.400000e+001 2.900000e+001 1.481238e+001
5.400000e+001 3.000000e+001 1.672400e+001
5.400000e+001 3.100000e+001 1.851530e+001
5.400000e+001 3.200000e+001 1.156765e+001
5.400000e+001 3.300000e+001 1.417028e+001
5.400000e+001 3.400000e+001 1.283167e+001
5.400000e+001 3.500000e+001 1.237897e+001
5.400000e+001 3.600000e+001 9.006357e+000
5.400000e+001 3.700000e+001 7.558358e+000
5.400000e+001 3.800000e+001 5.337120e+000
5.400000e+001 3.900000e+001 3.013561e+000
5.400000e+001 4.000000e+001 2.610978e+000
5.400000e+001 4.100000e+001 3.510938e+000
5.400000e+001 4.200000e+001 9.003104e-001
5.400000e+001 4.300000e+001 5.162858e-001
5.400000e+001 4.400000e+001 9.113352e-001
5.400000e+001 4.500000e+001 6.038045e-001
5.400000e+001 4.600000e+001 0.000000e+000
5.400000e+001 4.700000e+001 0.000000e+000
5.400000e+001 4.800000e+001 0.000000e+000
5.400000e+001 4.900000e+001 2.399917e-001
5.400000e+001 5.000000e+001 3.064026e-001
5.400000e+001 5.100000e+001 0.000000e+000
5.400000e+001 5.200000e+001 0.000000e+000
5.400000e+001 5.300000e+001 0.000000e+000
5.400000e+001 5.400000e+001 8.130049e-001
5.400000e+001 5.500000e+001 7.944394e-001
5.400000e+001 5.600000e+001 1.486083e+000
5.400000e+001 5.700000e+001 4.088788e-001
5.400000e+001 5.800000e+001 2.765418e+000
5.400000e+001 5.900000e+001 1.758969e+000
5.400000e+001 6.000000e+001 3.499153e+000
5.400000e+001 6.100000e+001 4.702209e+000
5.400000e+001 6.200000e+001 4.131659e+000
5.400000e+001 6.300000e+001 7.409170e+000
5.400000e+001 6.400000e+001 8.334433e+000
5.400000e+001 6.500000e+001 1.161995e+001
5.400000e+001 6.600000e+001 1.663439e+001
5.400000e+001 6.700000e+001 1.566655e+001
5.400000e+001 6.800000e+001 1.274629e+001
5.400000e+001 6.900000e+001 1.467919e+001
5.400000e+001 7.000000e+001 1.563875e+001
5.400000e+001 7.100000e+001 1.447382e+001
5.400000e+001 7.200000e+001 1.450419e+001
5.400000e+001 7.300000e+001 1.707045e+001
5.400000e+001 7.400000e+001 1.472131e+001
5.400000e+001 7.500000e+001 1.011247e+001
5.400000e+001 7.600000e+001 7.081491e+000
5.400000e+001 7.700000e+001 4.423028e+000
5.400000e+001 7.800000e+001 1.511960e+000
5.400000e+001 7.900000e+001 7.483207e-001
5.400000e+001 8.000000e+001 3.449931e+000
5.400000e+001 8.100000e+001 9.341779e-001
5.400000e+001 8.200000e+001 1.246417e+000
5.400000e+001 8.300000e+001 6.452093e-001
5.400000e+001 8.400000e+001 1.347566e-001
5.400000e+001 8.500000e+001 3.074121e-001
5.400000e+001 8.600000e+001 1.981170e-002
5.400000e+001 8.700000e+001 0.000000e+000
5.400000e+001 8.800000e+001 0.000000e+000
5.400000e+001 8.900000e+001 0.000000e+000
5.400000e+001 9.000000e+001 0.000000e+000
5.400000e+001 9.100000e+001 0.000000e+000
5.400000e+001 9.200000e+001 0.000000e+000
5.400000e+001 9.300000e+001 0.000000e+000
5.400000e+001 9.400000e+001 0.000000e+000
5.400000e+001 9.500000e+001 0.000000e+000
5.400000e+001 9.600000e+001 0.000000e+000
5.400000e+001 9.700000e+001 0.000000e+000
5.400000e+001 9.800000e+001 0.000000e+000
5.400000e+001 9.900000e+001 0.000000e+000
5.400000e+001 1.000000e+002 0.000000e+000
5.500000e+001 0.000000e+000 0.000000e+000
5.500000e+001 1.000000e+000 0.000000e+000
5.500000e+001 2.000000e+000 0.000000e+000
5.500000e+001 3.000000e+000 0.000000e+000
5.500000e+001 4.000000e+000 0.000000e+000
5.500000e+001 5.000000e+000 0.000000e+000
5.500000e+001 6.000000e+000 0.000000e+000
5.500000e+001 7.000000e+000 0.000000e+000
5.500000e+001 8.000000e+000 0.000000e+000
5.500000e+001 9.000000e+000 0.000000e+000
5.500000e+001 1.000000e+001 0.000000e+000
5.500000e+001 1.100000e+001 0.000000e+000
5.500000e+001 1.200000e+001 1.737310e-001
5.500000e+001 1.300000e+001 4.695071e-001
5.500000e+001 1.400000e+001 0.000000e+000
5.500000e+001 1.500000e+001 1.717113e-002
5.500000e+001 1.600000e+001 8.497989e-001
5.500000e+001 1.700000e+001 6.898269e-002
5.500000e+001 1.800000e+001 7.375031e-001
5.500000e+001 1.900000e+001 2.394804e+000
5.500000e+001 2.000000e+001 3.752806e+000
5.500000e+001 2.100000e+001 2.152995e+000
5.500000e+001 2.200000e+001 1.318960e+000
5.500000e+001 2.300000e+001 4.321005e+000
5.500000e+001 2.400000e+001 5.586447e+000
5.500000e+001 2.500000e+001 1.033532e+001
5.500000e+001 2.600000e+001 1.255011e+001
5.500000e+001 2.700000e+001 1.569190e+001
5.500000e+001 2.800000e+001 1.228660e+001
5.500000e+001 2.900000e+001 1.248640e+001
5.500000e+001 3.000000e+001 1.513880e+001
5.500000e+001 3.100000e+001 1.799774e+001
5.500000e+001 3.200000e+001 1.256557e+001
5.500000e+001 3.300000e+001 1.661683e+001
5.500000e+001 3.400000e+001 1.082565e+001
5.500000e+001 3.500000e+001 1.354220e+001
5.500000e+001 3.600000e+001 1.028788e+001
5.500000e+001 3.700000e+001 1.026388e+001
5.500000e+001 3.800000e+001 5.084031e+000
5.500000e+001 3.900000e+001 3.939195e+000
5.500000e+001 4.000000e+001 1.837284e+000
5.500000e+001 4.100000e+001 2.574751e+000
5.500000e+001 4.200000e+001 8.619426e-001
5.500000e+001 4.300000e+001 5.175810e-001
5.500000e+001 4.400000e+001 1.767880e+000
5.500000e+001 4.500000e+001 1.100087e+000
5.500000e+001 4.600000e+001 4.254185e-001
5.500000e+001 4.700000e+001 0.000000e+000
5.500000e+001 4.800000e+001 0.000000e+000
5.500000e+001 4.900000e+001 1.992363e-001
5.500000e+001 5.000000e+001 2.543693e-001
5.500000e+001 5.100000e+001 8.111480e-001
5.500000e+001 5.200000e+001 7.930532e-002
5.500000e+001 5.300000e+001 0.000000e+000
5.500000e+001 5.400000e+001 3.208225e-001
5.500000e+001 5.500000e+001 1.201361e-002
5.500000e+001 5.600000e+001 1.009765e+000
5.500000e+001 5.700000e+001 8.994499e-001
5.500000e+001 5.800000e+001 3.134121e+000
5.500000e+001 5.900000e+001 3.566647e+000
5.500000e+001 6.000000e+001 3.835781e+000
5.500000e+001 6.100000e+001 5.109198e+000
5.500000e+001 6.200000e+001 3.706731e+000
5.500000e+001 6.300000e+001 7.265094e+000
5.500000e+001 6.400000e+001 8.121123e+000
5.500000e+001 6.500000e+001 9.182178e+000
5.500000e+001 6.600000e+001 9.653300e+000
5.500000e+001 6.700000e+001 1.380155e+001
5.500000e+001 6.800000e+001 1.219269e+001
5.500000e+001 6.900000e+001 1.682787e+001
5.500000e+001 7.000000e+001 1.823389e+001
5.500000e+001 7.100000e+001 1.201704e+001
5.500000e+001 7.200000e+001 1.612881e+001
5.500000e+001 7.300000e+001 1.385589e+001
5.500000e+001 7.400000e+001 7.759327e+000
5.500000e+001 7.500000e+001 7.774104e+000
5.500000e+001 7.600000e+001 8.875969e+000
5.500000e+001 7.700000e+001 5.651915e+000
5.500000e+001 7.800000e+001 6.681420e-001
5.500000e+001 7.900000e+001 6.195977e-001
5.500000e+001 8.000000e+001 2.075023e+000
5.500000e+001 8.100000e+001 7.795427e-001
5.500000e+001 8.200000e+001 1.603790e+000
5.500000e+001 8.300000e+001 5.465045e-001
5.500000e+001 8.400000e+001 9.081144e-001
5.500000e+001 8.500000e+001 1.658702e+000
5.500000e+001 8.600000e+001 5.387299e-002
5.500000e+001 8.700000e+001 0.000000e+000
5.500000e+001 8.800000e+001 0.000000e+000
5.500000e+001 8.900000e+001 0.000000e+000
5.500000e+001 9.000000e+001 0.000000e+000
5.500000e+001 9.100000e+001 0.000000e+000
5.500000e+001 9.200000e+001 0.000000e+000
5.500000e+001 9.300000e+001 0.000000e+000
5.500000e+001 9.400000e+001 0.000000e+000
5.500000e+001 9.500000e+001 0.000000e+000
5.500000e+001 9.600000e+001 0.000000e+000
5.500000e+001 9.700000e+001 0.000000e+000
5.500000e+001 9.800000e+001 0.000000e+000
5.500000e+001 9.900000e+001 0.000000e+000
5.500000e+001 1.000000e+002 0.000000e+000
5.600000e+001 0.000000e+000 0.000000e+000
5.600000e+001 1.000000e+000 0.000000e+000
5.600000e+001 2.000000e+000 0.000000e+000
5.600000e+001 3.000000e+000 0.000000e+000
5.600000e+001 4.000000e+000 0.000000e+000
5.600000e+001 5.000000e+000 0.000000e+000
5.600000e+001 6.000000e+000 0.000000e+000
5.600000e+001 7.000000e+000 0.000000e+000
5.600000e+001 8.000000e+000 0.000000e+000
5.600000e+001 9.000000e+000 0.000000e+000
5.600000e+001 1.000000e+001 0.000000e+000
5.600000e+001 1.100000e+001 0.000000e+000
5.600000e+001 1.200000e+001 0.000000e+000
5.600000e+001 1.300000e+001 0.000000e+000
5.600000e+001 1.400000e+001 3.986421e-001
5.600000e+001 1.500000e+001 4.398921e-001
5.600000e+001 1.600000e+001 1.303952e-001
5.600000e+001 1.700000e+001 0.000000e+000
5.600000e+001 1.800000e+001 6.230320e-001
5.600000e+001 1.900000e+001 3.022092e+000
5.600000e+001 2.000000e+001 2.508977e+000
5.600000e+001 2.100000e+001 6.530661e-001
5.600000e+001 2.200000e+001 9.680305e-001
5.600000e+001 2.300000e+001 2.912504e+000
5.600000e+001 2.400000e+001 4.798536e+000
5.600000e+001 2.500000e+001 7.455920e+000
5.600000e+001 2.600000e+001 9.255282e+000
5.600000e+001 2.700000e+001 1.221368e+001
5.600000e+001 2.800000e+001 1.205812e+001
5.600000e+001 2.900000e+001 1.623014e+001
5.600000e+001 3.000000e+001 1.505463e+001
5.600000e+001 3.100000e+001 1.736854e+001
5.600000e+001 3.200000e+001 1.610408e+001
5.600000e+001 3.300000e+001 9.232358e+000
5.600000e+001 3.400000e+001 1.263155e+001
5.600000e+001 3.500000e+001 1.337201e+001
5.600000e+001 3.600000e+001 1.104104e+001
5.600000e+001 3.700000e+001 9.193604e+000
5.600000e+001 3.800000e+001 5.877102e+000
5.600000e+001 3.900000e+001 4.165845e+000
5.600000e+001 4.000000e+001 3.433847e+000
5.600000e+001 4.100000e+001 4.601044e+000
5.600000e+001 4.200000e+001 2.714053e+000
5.600000e+001 4.300000e+001 1.495349e+000
5.600000e+001 4.400000e+001 8.859422e-001
5.600000e+001 4.500000e+001 4.933873e-001
5.600000e+001 4.600000e+001 3.006905e-001
5.600000e+001 4.700000e+001 1.574494e-001
5.600000e+001 4.800000e+001 6.950030e-002
5.600000e+001 4.900000e+001 0.000000e+000
5.600000e+001 5.000000e+001 5.561591e-002
5.600000e+001 5.100000e+001 3.283655e-001
5.600000e+001 5.200000e+001 3.214667e-001
5.600000e+001 5.300000e+001 0.000000e+000
5.600000e+001 5.400000e+001 1.504077e+000
5.600000e+001 5.500000e+001 9.452161e-001
5.600000e+001 5.600000e+001 8.312895e-001
5.600000e+001 5.700000e+001 2.819283e-001
5.600000e+001 5.800000e+001 2.070380e+000
5.600000e+001 5.900000e+001 4.497912e+000
5.600000e+001 6.000000e+001 3.778261e+000
5.600000e+001 6.100000e+001 5.915221e+000
5.600000e+001 6.200000e+001 5.501698e+000
5.600000e+001 6.300000e+001 7.118259e+000
5.600000e+001 6.400000e+001 9.458324e+000
5.600000e+001 6.500000e+001 1.207085e+001
5.600000e+001 6.600000e+001 1.057339e+001
5.600000e+001 6.700000e+001 1.582375e+001
5.600000e+001 6.800000e+001 1.310609e+001
5.600000e+001 6.900000e+001 1.376158e+001
5.600000e+001 7.000000e+001 1.564492e+001
5.600000e+001 7.100000e+001 1.323558e+001
5.600000e+001 7.200000e+001 1.223277e+001
5.600000e+001 7.300000e+001 1.196905e+001
5.600000e+001 7.400000e+001 7.556970e+000
5.600000e+001 7.500000e+001 8.762382e+000
5.600000e+001 7.600000e+001 7.801607e+000
5.600000e+001 7.700000e+001 3.368698e+000
5.600000e+001 7.800000e+001 2.404251e+000
5.600000e+001 7.900000e+001 2.268953e+000
5.600000e+001 8.000000e+001 2.843724e+000
5.600000e+001 8.100000e+001 1.992473e+000
5.600000e+001 8.200000e+001 6.051632e-001
5.600000e+001 8.300000e+001 4.153699e-001
5.600000e+001 8.400000e+001 5.282452e-001
5.600000e+001 8.500000e+001 4.275398e-001
5.600000e+001 8.600000e+001 0.000000e+000
5.600000e+001 8.700000e+001 0.000000e+000
5.600000e+001 8.800000e+001 0.000000e+000
5.600000e+001 8.900000e+001 0.000000e+000
5.600000e+001 9.000000e+001 0.000000e+000
5.600000e+001 9.100000e+001 0.000000e+000
5.600000e+001 9.200000e+001 0.000000e+000
5.600000e+001 9.300000e+001 0.000000e+000
5.600000e+001 9.400000e+001 0.000000e+000
5.600000e+001 9.500000e+001 0.000000e+000
5.600000e+001 9.600000e+001 0.000000e+000
5.600000e+001 9.700000e+001 0.000000e+000
5.600000e+001 9.800000e+001 0.000000e+000
5.600000e+001 9.900000e+001 0.000000e+000
5.600000e+001 1.000000e+002 0.000000e+000
5.700000e+001 0.000000e+000 0.000000e+000
5.700000e+001 1.000000e+000 0.000000e+000
5.700000e+001 2.000000e+000 0.000000e+000
5.700000e+001 3.000000e+000 0.000000e+000
5.700000e+001 4.000000e+000 0.000000e+000
5.700000e+001 5.000000e+000 0.000000e+000
5.700000e+001 6.000000e+000 0.000000e+000
5.700000e+001 7.000000e+000 0.000000e+000
5.700000e+001 8.000000e+000 0.000000e+000
5.700000e+001 9.000000e+000 0.000000e+000
5.700000e+001 1.000000e+001 0.000000e+000
5.700000e+001 1.100000e+001 0.000000e+000
5.700000e+001 1.200000e+001 0.000000e+000
5.700000e+001 1.300000e+001 0.000000e+000
5.700000e+001 1.400000e+001 7.825993e-002
5.700000e+001 1.500000e+001 8.584072e-002
5.700000e+001 1.600000e+001 2.346026e-001
5.700000e+001 1.700000e+001 5.419477e-001
5.700000e+001 1.800000e+001 0.000000e+000
5.700000e+001 1.900000e+001 1.424009e+000
5.700000e+001 2.000000e+001 5.218557e+000
5.700000e+001 2.100000e+001 1.849043e+000
5.700000e+001 2.200000e+001 1.706312e+000
5.700000e+001 2.300000e+001 3.948941e+000
5.700000e+001 2.400000e+001 5.856405e+000
5.700000e+001 2.500000e+001 7.467483e+000
5.700000e+001 2.600000e+001 9.586464e+000
5.700000e+001 2.700000e+001 7.856372e+000
5.700000e+001 2.800000e+001 9.448433e+000
5.700000e+001 2.900000e+001 1.589503e+001
5.700000e+001 3.000000e+001 1.805966e+001
5.700000e+001 3.100000e+001 2.042996e+001
5.700000e+001 3.200000e+001 1.704695e+001
5.700000e+001 3.300000e+001 1.386954e+001
5.700000e+001 3.400000e+001 1.243135e+001
5.700000e+001 3.500000e+001 1.048750e+001
5.700000e+001 3.600000e+001 1.142101e+001
5.700000e+001 3.700000e+001 1.170354e+001
5.700000e+001 3.800000e+001 6.168907e+000
5.700000e+001 3.900000e+001 7.253643e+000
5.700000e+001 4.000000e+001 4.678033e+000
5.700000e+001 4.100000e+001 4.913923e+000
5.700000e+001 4.200000e+001 2.935681e+000
5.700000e+001 4.300000e+001 3.095543e-001
5.700000e+001 4.400000e+001 5.353242e-001
5.700000e+001 4.500000e+001 9.465537e-001
5.700000e+001 4.600000e+001 1.003228e+000
5.700000e+001 4.700000e+001 1.177617e+000
5.700000e+001 4.800000e+001 7.497749e-001
5.700000e+001 4.900000e+001 3.995481e-002
5.700000e+001 5.000000e+001 6.522927e-001
5.700000e+001 5.100000e+001 8.808427e-001
5.700000e+001 5.200000e+001 1.248109e+000
5.700000e+001 5.300000e+001 1.091403e-001
5.700000e+001 5.400000e+001 9.334766e-001
5.700000e+001 5.500000e+001 1.384363e+000
5.700000e+001 5.600000e+001 1.984508e+000
5.700000e+001 5.700000e+001 1.816249e+000
5.700000e+001 5.800000e+001 1.760519e+000
5.700000e+001 5.900000e+001 3.020893e+000
5.700000e+001 6.000000e+001 1.904768e+000
5.700000e+001 6.100000e+001 3.901613e+000
5.700000e+001 6.200000e+001 3.759434e+000
5.700000e+001 6.300000e+001 8.529616e+000
5.700000e+001 6.400000e+001 1.121789e+001
5.700000e+001 6.500000e+001 1.075613e+001
5.700000e+001 6.600000e+001 1.245140e+001
5.700000e+001 6.700000e+001 1.436375e+001
5.700000e+001 6.800000e+001 1.400006e+001
5.700000e+001 6.900000e+001 1.366541e+001
5.700000e+001 7.000000e+001 1.131383e+001
5.700000e+001 7.100000e+001 1.574575e+001
5.700000e+001 7.200000e+001 1.434799e+001
5.700000e+001 7.300000e+001 1.224645e+001
5.700000e+001 7.400000e+001 1.045931e+001
5.700000e+001 7.500000e+001 7.713336e+000
5.700000e+001 7.600000e+001 5.386976e+000
5.700000e+001 7.700000e+001 2.536102e+000
5.700000e+001 7.800000e+001 3.052622e+000
5.700000e+001 7.900000e+001 2.485916e+000
5.700000e+001 8.000000e+001 9.855341e-001
5.700000e+001 8.100000e+001 1.429599e+000
5.700000e+001 8.200000e+001 4.439611e-001
5.700000e+001 8.300000e+001 5.276241e-001
5.700000e+001 8.400000e+001 4.516884e-001
5.700000e+001 8.500000e+001 3.500714e-001
5.700000e+001 8.600000e+001 0.000000e+000
5.700000e+001 8.700000e+001 0.000000e+000
5.700000e+001 8.800000e+001 0.000000e+000
5.700000e+001 8.900000e+001 0.000000e+000
5.700000e+001 9.000000e+001 0.000000e+000
