Iteration result of potential using 2D relaxation method

Parameters : 
x \in [0.00000000e+000, 1.00000000e+002], y \in [0.00000000e+000, 1.00000000e+002]
Boundary value : all 0 
n_x = 100, n_y = 100, max_dif_tar = 1.00000001e-010

iterations = 12056

       x             y           f(x)       
4.40000000e+001 3.60000000e+001 -6.62072343e-005
4.40000000e+001 3.70000000e+001 -6.66094056e-005
4.40000000e+001 3.80000000e+001 -6.68797875e-005
4.40000000e+001 3.90000000e+001 -6.70874360e-005
4.40000000e+001 4.00000000e+001 -6.72312817e-005
4.40000000e+001 4.10000000e+001 -6.73490213e-005
4.40000000e+001 4.20000000e+001 -6.74302428e-005
4.40000000e+001 4.30000000e+001 -6.74874609e-005
4.40000000e+001 4.40000000e+001 -6.75324554e-005
4.40000000e+001 4.50000000e+001 -6.75594565e-005
4.40000000e+001 4.60000000e+001 -6.75780393e-005
4.40000000e+001 4.70000000e+001 -6.75919437e-005
4.40000000e+001 4.80000000e+001 -6.75914125e-005
4.40000000e+001 4.90000000e+001 -6.75941556e-005
4.40000000e+001 5.00000000e+001 -6.75957708e-005
4.40000000e+001 5.10000000e+001 -6.76009731e-005
4.40000000e+001 5.20000000e+001 -6.75986594e-005
4.40000000e+001 5.30000000e+001 -6.75943302e-005
4.40000000e+001 5.40000000e+001 -6.75812116e-005
4.40000000e+001 5.50000000e+001 -6.75658521e-005
4.40000000e+001 5.60000000e+001 -6.75492993e-005
4.40000000e+001 5.70000000e+001 -6.75307165e-005
4.40000000e+001 5.80000000e+001 -6.74967814e-005
4.40000000e+001 5.90000000e+001 -6.74295152e-005
4.40000000e+001 6.00000000e+001 -6.73220493e-005
4.40000000e+001 6.10000000e+001 -6.71671951e-005
4.40000000e+001 6.20000000e+001 -6.69240326e-005
4.40000000e+001 6.30000000e+001 -6.66352353e-005
4.40000000e+001 6.40000000e+001 -6.62268940e-005
4.40000000e+001 6.50000000e+001 -6.57136552e-005
4.40000000e+001 6.60000000e+001 -6.50123184e-005
4.40000000e+001 6.70000000e+001 -6.41305814e-005
4.40000000e+001 6.80000000e+001 -6.30737777e-005
4.40000000e+001 6.90000000e+001 -6.18715276e-005
4.40000000e+001 7.00000000e+001 -6.04431916e-005
4.40000000e+001 7.10000000e+001 -5.88056355e-005
4.40000000e+001 7.20000000e+001 -5.69781005e-005
4.40000000e+001 7.30000000e+001 -5.50167861e-005
4.40000000e+001 7.40000000e+001 -5.29150529e-005
4.40000000e+001 7.50000000e+001 -5.07311925e-005
4.40000000e+001 7.60000000e+001 -4.84823831e-005
4.40000000e+001 7.70000000e+001 -4.62027056e-005
4.40000000e+001 7.80000000e+001 -4.38907227e-005
4.40000000e+001 7.90000000e+001 -4.15717295e-005
4.40000000e+001 8.00000000e+001 -3.92795300e-005
4.40000000e+001 8.10000000e+001 -3.70247144e-005
4.40000000e+001 8.20000000e+001 -3.48047251e-005
4.40000000e+001 8.30000000e+001 -3.26192276e-005
4.40000000e+001 8.40000000e+001 -3.04781279e-005
4.40000000e+001 8.50000000e+001 -2.83788158e-005
4.40000000e+001 8.60000000e+001 -2.63183392e-005
4.40000000e+001 8.70000000e+001 -2.42937185e-005
4.40000000e+001 8.80000000e+001 -2.23020070e-005
4.40000000e+001 8.90000000e+001 -2.03403361e-005
4.40000000e+001 9.00000000e+001 -1.84060100e-005
4.40000000e+001 9.10000000e+001 -1.64963785e-005
4.40000000e+001 9.20000000e+001 -1.46088132e-005
4.40000000e+001 9.30000000e+001 -1.27407238e-005
4.40000000e+001 9.40000000e+001 -1.08895601e-005
4.40000000e+001 9.50000000e+001 -9.05281104e-006
4.40000000e+001 9.60000000e+001 -7.22800860e-006
4.40000000e+001 9.70000000e+001 -5.41272084e-006
4.40000000e+001 9.80000000e+001 -3.60454192e-006
4.40000000e+001 9.90000000e+001 -1.80109100e-006
4.40000000e+001 1.00000000e+002 0.00000000e+000
4.50000000e+001 0.00000000e+000 0.00000000e+000
4.50000000e+001 1.00000000e+000 -1.81401867e-006
4.50000000e+001 2.00000000e+000 -3.63048935e-006
4.50000000e+001 3.00000000e+000 -5.45187231e-006
4.50000000e+001 4.00000000e+000 -7.28065152e-006
4.50000000e+001 5.00000000e+000 -9.11933785e-006
4.50000000e+001 6.00000000e+000 -1.09704888e-005
4.50000000e+001 7.00000000e+000 -1.28367119e-005
4.50000000e+001 8.00000000e+000 -1.47206856e-005
4.50000000e+001 9.00000000e+000 -1.66251630e-005
4.50000000e+001 1.00000000e+001 -1.85529625e-005
4.50000000e+001 1.10000000e+001 -2.05068336e-005
4.50000000e+001 1.20000000e+001 -2.24888227e-005
4.50000000e+001 1.30000000e+001 -2.45020183e-005
4.50000000e+001 1.40000000e+001 -2.65502749e-005
4.50000000e+001 1.50000000e+001 -2.86368941e-005
4.50000000e+001 1.60000000e+001 -3.07652590e-005
4.50000000e+001 1.70000000e+001 -3.29306640e-005
4.50000000e+001 1.80000000e+001 -3.51455819e-005
4.50000000e+001 1.90000000e+001 -3.74073061e-005
4.50000000e+001 2.00000000e+001 -3.97151489e-005
4.50000000e+001 2.10000000e+001 -4.20496544e-005
4.50000000e+001 2.20000000e+001 -4.44059697e-005
4.50000000e+001 2.30000000e+001 -4.67510217e-005
4.50000000e+001 2.40000000e+001 -4.90869970e-005
4.50000000e+001 2.50000000e+001 -5.13604136e-005
4.50000000e+001 2.60000000e+001 -5.35466934e-005
4.50000000e+001 2.70000000e+001 -5.56240448e-005
4.50000000e+001 2.80000000e+001 -5.76056918e-005
4.50000000e+001 2.90000000e+001 -5.93940058e-005
4.50000000e+001 3.00000000e+001 -6.09584349e-005
4.50000000e+001 3.10000000e+001 -6.23541200e-005
4.50000000e+001 3.20000000e+001 -6.35369070e-005
4.50000000e+001 3.30000000e+001 -6.45083201e-005
4.50000000e+001 3.40000000e+001 -6.52883973e-005
4.50000000e+001 3.50000000e+001 -6.59118959e-005
4.50000000e+001 3.60000000e+001 -6.63701067e-005
4.50000000e+001 3.70000000e+001 -6.67279019e-005
4.50000000e+001 3.80000000e+001 -6.69813890e-005
4.50000000e+001 3.90000000e+001 -6.71684102e-005
4.50000000e+001 4.00000000e+001 -6.72988317e-005
4.50000000e+001 4.10000000e+001 -6.73911200e-005
4.50000000e+001 4.20000000e+001 -6.74579132e-005
4.50000000e+001 4.30000000e+001 -6.75017873e-005
4.50000000e+001 4.40000000e+001 -6.75329284e-005
4.50000000e+001 4.50000000e+001 -6.75528718e-005
4.50000000e+001 4.60000000e+001 -6.75674382e-005
4.50000000e+001 4.70000000e+001 -6.75773335e-005
4.50000000e+001 4.80000000e+001 -6.75807896e-005
4.50000000e+001 4.90000000e+001 -6.75836272e-005
4.50000000e+001 5.00000000e+001 -6.75862466e-005
4.50000000e+001 5.10000000e+001 -6.75895935e-005
4.50000000e+001 5.20000000e+001 -6.75889532e-005
4.50000000e+001 5.30000000e+001 -6.75867777e-005
4.50000000e+001 5.40000000e+001 -6.75819028e-005
4.50000000e+001 5.50000000e+001 -6.75742413e-005
4.50000000e+001 5.60000000e+001 -6.75640258e-005
4.50000000e+001 5.70000000e+001 -6.75523188e-005
4.50000000e+001 5.80000000e+001 -6.75260962e-005
4.50000000e+001 5.90000000e+001 -6.74681505e-005
4.50000000e+001 6.00000000e+001 -6.73797549e-005
4.50000000e+001 6.10000000e+001 -6.72422393e-005
4.50000000e+001 6.20000000e+001 -6.70211884e-005
4.50000000e+001 6.30000000e+001 -6.67564527e-005
4.50000000e+001 6.40000000e+001 -6.63963729e-005
4.50000000e+001 6.50000000e+001 -6.59268771e-005
4.50000000e+001 6.60000000e+001 -6.52685558e-005
4.50000000e+001 6.70000000e+001 -6.44426036e-005
4.50000000e+001 6.80000000e+001 -6.34470780e-005
4.50000000e+001 6.90000000e+001 -6.22584557e-005
4.50000000e+001 7.00000000e+001 -6.08772316e-005
4.50000000e+001 7.10000000e+001 -5.92414326e-005
4.50000000e+001 7.20000000e+001 -5.74260630e-005
4.50000000e+001 7.30000000e+001 -5.54670150e-005
4.50000000e+001 7.40000000e+001 -5.33887796e-005
4.50000000e+001 7.50000000e+001 -5.12031438e-005
4.50000000e+001 7.60000000e+001 -4.89422891e-005
4.50000000e+001 7.70000000e+001 -4.66317615e-005
4.50000000e+001 7.80000000e+001 -4.43087483e-005
4.50000000e+001 7.90000000e+001 -4.19627868e-005
4.50000000e+001 8.00000000e+001 -3.96390824e-005
4.50000000e+001 8.10000000e+001 -3.73577132e-005
4.50000000e+001 8.20000000e+001 -3.51140079e-005
4.50000000e+001 8.30000000e+001 -3.29107606e-005
4.50000000e+001 8.40000000e+001 -3.07477458e-005
4.50000000e+001 8.50000000e+001 -2.86261020e-005
4.50000000e+001 8.60000000e+001 -2.65443705e-005
4.50000000e+001 8.70000000e+001 -2.44995244e-005
4.50000000e+001 8.80000000e+001 -2.24884607e-005
4.50000000e+001 8.90000000e+001 -2.05081724e-005
4.50000000e+001 9.00000000e+001 -1.85560457e-005
4.50000000e+001 9.10000000e+001 -1.66293921e-005
4.50000000e+001 9.20000000e+001 -1.47254932e-005
4.50000000e+001 9.30000000e+001 -1.28416550e-005
4.50000000e+001 9.40000000e+001 -1.09752282e-005
4.50000000e+001 9.50000000e+001 -9.12361975e-006
4.50000000e+001 9.60000000e+001 -7.28428131e-006
4.50000000e+001 9.70000000e+001 -5.45470994e-006
4.50000000e+001 9.80000000e+001 -3.63243362e-006
4.50000000e+001 9.90000000e+001 -1.81500639e-006
4.50000000e+001 1.00000000e+002 0.00000000e+000
4.60000000e+001 0.00000000e+000 0.00000000e+000
4.60000000e+001 1.00000000e+000 -1.82494989e-006
4.60000000e+001 2.00000000e+000 -3.65239180e-006
4.60000000e+001 3.00000000e+000 -5.48482967e-006
4.60000000e+001 4.00000000e+000 -7.32478657e-006
4.60000000e+001 5.00000000e+000 -9.17482066e-006
4.60000000e+001 6.00000000e+000 -1.10375313e-005
4.60000000e+001 7.00000000e+000 -1.29155815e-005
4.60000000e+001 8.00000000e+000 -1.48117115e-005
4.60000000e+001 9.00000000e+000 -1.67287781e-005
4.60000000e+001 1.00000000e+001 -1.86698198e-005
4.60000000e+001 1.10000000e+001 -2.06382683e-005
4.60000000e+001 1.20000000e+001 -2.26337579e-005
4.60000000e+001 1.30000000e+001 -2.46596373e-005
4.60000000e+001 1.40000000e+001 -2.67215946e-005
4.60000000e+001 1.50000000e+001 -2.88221472e-005
4.60000000e+001 1.60000000e+001 -3.09659445e-005
4.60000000e+001 1.70000000e+001 -3.31455230e-005
4.60000000e+001 1.80000000e+001 -3.53749638e-005
4.60000000e+001 1.90000000e+001 -3.76555290e-005
4.60000000e+001 2.00000000e+001 -3.99733581e-005
4.60000000e+001 2.10000000e+001 -4.23260753e-005
4.60000000e+001 2.20000000e+001 -4.46931372e-005
4.60000000e+001 2.30000000e+001 -4.70626437e-005
4.60000000e+001 2.40000000e+001 -4.94248598e-005
4.60000000e+001 2.50000000e+001 -5.17092158e-005
4.60000000e+001 2.60000000e+001 -5.38786080e-005
4.60000000e+001 2.70000000e+001 -5.59197470e-005
4.60000000e+001 2.80000000e+001 -5.78864565e-005
4.60000000e+001 2.90000000e+001 -5.96958926e-005
4.60000000e+001 3.00000000e+001 -6.12471486e-005
4.60000000e+001 3.10000000e+001 -6.26163528e-005
4.60000000e+001 3.20000000e+001 -6.37775811e-005
4.60000000e+001 3.30000000e+001 -6.47150955e-005
4.60000000e+001 3.40000000e+001 -6.54670584e-005
4.60000000e+001 3.50000000e+001 -6.60481528e-005
4.60000000e+001 3.60000000e+001 -6.64736945e-005
4.60000000e+001 3.70000000e+001 -6.68027860e-005
4.60000000e+001 3.80000000e+001 -6.70416921e-005
4.60000000e+001 3.90000000e+001 -6.72043534e-005
4.60000000e+001 4.00000000e+001 -6.73402101e-005
4.60000000e+001 4.10000000e+001 -6.74281691e-005
4.60000000e+001 4.20000000e+001 -6.74803596e-005
4.60000000e+001 4.30000000e+001 -6.75155170e-005
4.60000000e+001 4.40000000e+001 -6.75369956e-005
4.60000000e+001 4.50000000e+001 -6.75520059e-005
4.60000000e+001 4.60000000e+001 -6.75618721e-005
4.60000000e+001 4.70000000e+001 -6.75673436e-005
4.60000000e+001 4.80000000e+001 -6.75708288e-005
4.60000000e+001 4.90000000e+001 -6.75736665e-005
4.60000000e+001 5.00000000e+001 -6.75763586e-005
4.60000000e+001 5.10000000e+001 -6.75790143e-005
4.60000000e+001 5.20000000e+001 -6.75807023e-005
4.60000000e+001 5.30000000e+001 -6.75822812e-005
4.60000000e+001 5.40000000e+001 -6.75835909e-005
4.60000000e+001 5.50000000e+001 -6.75812844e-005
4.60000000e+001 5.60000000e+001 -6.75785341e-005
4.60000000e+001 5.70000000e+001 -6.75741830e-005
4.60000000e+001 5.80000000e+001 -6.75533083e-005
4.60000000e+001 5.90000000e+001 -6.75126794e-005
4.60000000e+001 6.00000000e+001 -6.74296753e-005
4.60000000e+001 6.10000000e+001 -6.72895476e-005
4.60000000e+001 6.20000000e+001 -6.70883892e-005
4.60000000e+001 6.30000000e+001 -6.68482826e-005
4.60000000e+001 6.40000000e+001 -6.65076295e-005
4.60000000e+001 6.50000000e+001 -6.60632431e-005
4.60000000e+001 6.60000000e+001 -6.54791802e-005
4.60000000e+001 6.70000000e+001 -6.47029156e-005
4.60000000e+001 6.80000000e+001 -6.37213525e-005
4.60000000e+001 6.90000000e+001 -6.25537432e-005
4.60000000e+001 7.00000000e+001 -6.11958458e-005
4.60000000e+001 7.10000000e+001 -5.96007849e-005
4.60000000e+001 7.20000000e+001 -5.77929277e-005
4.60000000e+001 7.30000000e+001 -5.58354368e-005
4.60000000e+001 7.40000000e+001 -5.37554879e-005
4.60000000e+001 7.50000000e+001 -5.15506654e-005
4.60000000e+001 7.60000000e+001 -4.92899089e-005
4.60000000e+001 7.70000000e+001 -4.69808874e-005
4.60000000e+001 7.80000000e+001 -4.46336308e-005
4.60000000e+001 7.90000000e+001 -4.22748781e-005
4.60000000e+001 8.00000000e+001 -3.99379314e-005
4.60000000e+001 8.10000000e+001 -3.76411626e-005
4.60000000e+001 8.20000000e+001 -3.53791256e-005
4.60000000e+001 8.30000000e+001 -3.31554511e-005
4.60000000e+001 8.40000000e+001 -3.09735442e-005
4.60000000e+001 8.50000000e+001 -2.88336250e-005
4.60000000e+001 8.60000000e+001 -2.67336782e-005
4.60000000e+001 8.70000000e+001 -2.46716827e-005
4.60000000e+001 8.80000000e+001 -2.26442698e-005
4.60000000e+001 8.90000000e+001 -2.06479672e-005
4.60000000e+001 9.00000000e+001 -1.86807192e-005
4.60000000e+001 9.10000000e+001 -1.67397520e-005
4.60000000e+001 9.20000000e+001 -1.48222025e-005
4.60000000e+001 9.30000000e+001 -1.29252494e-005
4.60000000e+001 9.40000000e+001 -1.10461460e-005
4.60000000e+001 9.50000000e+001 -9.18221212e-006
4.60000000e+001 9.60000000e+001 -7.33083289e-006
4.60000000e+001 9.70000000e+001 -5.48943763e-006
4.60000000e+001 9.80000000e+001 -3.65549772e-006
4.60000000e+001 9.90000000e+001 -1.82651274e-006
4.60000000e+001 1.00000000e+002 0.00000000e+000
4.70000000e+001 0.00000000e+000 0.00000000e+000
4.70000000e+001 1.00000000e+000 -1.83339955e-006
4.70000000e+001 2.00000000e+000 -3.66932227e-006
4.70000000e+001 3.00000000e+000 -5.51030098e-006
4.70000000e+001 4.00000000e+000 -7.35889171e-006
4.70000000e+001 5.00000000e+000 -9.21768060e-006
4.70000000e+001 6.00000000e+000 -1.10893025e-005
4.70000000e+001 7.00000000e+000 -1.29764485e-005
4.70000000e+001 8.00000000e+000 -1.48818917e-005
4.70000000e+001 9.00000000e+000 -1.68085153e-005
4.70000000e+001 1.00000000e+001 -1.87593869e-005
4.70000000e+001 1.10000000e+001 -2.07379489e-005
4.70000000e+001 1.20000000e+001 -2.27440232e-005
4.70000000e+001 1.30000000e+001 -2.47813241e-005
4.70000000e+001 1.40000000e+001 -2.68544700e-005
4.70000000e+001 1.50000000e+001 -2.89643231e-005
4.70000000e+001 1.60000000e+001 -3.11182812e-005
4.70000000e+001 1.70000000e+001 -3.33092830e-005
4.70000000e+001 1.80000000e+001 -3.55501652e-005
4.70000000e+001 1.90000000e+001 -3.78412733e-005
4.70000000e+001 2.00000000e+001 -4.01762736e-005
4.70000000e+001 2.10000000e+001 -4.25454782e-005
4.70000000e+001 2.20000000e+001 -4.49230320e-005
4.70000000e+001 2.30000000e+001 -4.72894935e-005
4.70000000e+001 2.40000000e+001 -4.96552711e-005
4.70000000e+001 2.50000000e+001 -5.19476380e-005
4.70000000e+001 2.60000000e+001 -5.41077388e-005
4.70000000e+001 2.70000000e+001 -5.61657616e-005
4.70000000e+001 2.80000000e+001 -5.80916931e-005
4.70000000e+001 2.90000000e+001 -5.98713959e-005
4.70000000e+001 3.00000000e+001 -6.14304736e-005
4.70000000e+001 3.10000000e+001 -6.27845948e-005
4.70000000e+001 3.20000000e+001 -6.39229183e-005
4.70000000e+001 3.30000000e+001 -6.48574278e-005
4.70000000e+001 3.40000000e+001 -6.56036500e-005
4.70000000e+001 3.50000000e+001 -6.61487938e-005
4.70000000e+001 3.60000000e+001 -6.65620610e-005
4.70000000e+001 3.70000000e+001 -6.68682333e-005
4.70000000e+001 3.80000000e+001 -6.70893496e-005
4.70000000e+001 3.90000000e+001 -6.72401584e-005
4.70000000e+001 4.00000000e+001 -6.73580507e-005
4.70000000e+001 4.10000000e+001 -6.74451512e-005
4.70000000e+001 4.20000000e+001 -6.74970506e-005
4.70000000e+001 4.30000000e+001 -6.75231568e-005
4.70000000e+001 4.40000000e+001 -6.75459160e-005
4.70000000e+001 4.50000000e+001 -6.75529009e-005
4.70000000e+001 4.60000000e+001 -6.75578922e-005
4.70000000e+001 4.70000000e+001 -6.75597112e-005
4.70000000e+001 4.80000000e+001 -6.75618503e-005
4.70000000e+001 4.90000000e+001 -6.75642077e-005
4.70000000e+001 5.00000000e+001 -6.75668489e-005
4.70000000e+001 5.10000000e+001 -6.75697738e-005
4.70000000e+001 5.20000000e+001 -6.75729098e-005
4.70000000e+001 5.30000000e+001 -6.75770207e-005
4.70000000e+001 5.40000000e+001 -6.75811389e-005
4.70000000e+001 5.50000000e+001 -6.75813353e-005
4.70000000e+001 5.60000000e+001 -6.75850606e-005
4.70000000e+001 5.70000000e+001 -6.75863557e-005
4.70000000e+001 5.80000000e+001 -6.75717165e-005
4.70000000e+001 5.90000000e+001 -6.75293049e-005
4.70000000e+001 6.00000000e+001 -6.74598268e-005
4.70000000e+001 6.10000000e+001 -6.73403556e-005
4.70000000e+001 6.20000000e+001 -6.71547677e-005
4.70000000e+001 6.30000000e+001 -6.69062283e-005
4.70000000e+001 6.40000000e+001 -6.65797415e-005
4.70000000e+001 6.50000000e+001 -6.61676531e-005
4.70000000e+001 6.60000000e+001 -6.56429402e-005
4.70000000e+001 6.70000000e+001 -6.49189533e-005
4.70000000e+001 6.80000000e+001 -6.39614373e-005
4.70000000e+001 6.90000000e+001 -6.27946501e-005
4.70000000e+001 7.00000000e+001 -6.14362434e-005
4.70000000e+001 7.10000000e+001 -5.98532861e-005
4.70000000e+001 7.20000000e+001 -5.80747910e-005
4.70000000e+001 7.30000000e+001 -5.61304441e-005
4.70000000e+001 7.40000000e+001 -5.40448564e-005
4.70000000e+001 7.50000000e+001 -5.18371889e-005
4.70000000e+001 7.60000000e+001 -4.95729219e-005
4.70000000e+001 7.70000000e+001 -4.72424872e-005
4.70000000e+001 7.80000000e+001 -4.48978280e-005
4.70000000e+001 7.90000000e+001 -4.25311518e-005
4.70000000e+001 8.00000000e+001 -4.01821999e-005
4.70000000e+001 8.10000000e+001 -3.78656659e-005
4.70000000e+001 8.20000000e+001 -3.55946831e-005
4.70000000e+001 8.30000000e+001 -3.33520293e-005
4.70000000e+001 8.40000000e+001 -3.11548793e-005
4.70000000e+001 8.50000000e+001 -2.90013522e-005
4.70000000e+001 8.60000000e+001 -2.68851763e-005
4.70000000e+001 8.70000000e+001 -2.48094111e-005
4.70000000e+001 8.80000000e+001 -2.27690944e-005
4.70000000e+001 8.90000000e+001 -2.07588328e-005
4.70000000e+001 9.00000000e+001 -1.87792175e-005
4.70000000e+001 9.10000000e+001 -1.68267943e-005
4.70000000e+001 9.20000000e+001 -1.48984036e-005
4.70000000e+001 9.30000000e+001 -1.29910741e-005
4.70000000e+001 9.40000000e+001 -1.11019590e-005
4.70000000e+001 9.50000000e+001 -9.22830895e-006
4.70000000e+001 9.60000000e+001 -7.36744369e-006
4.70000000e+001 9.70000000e+001 -5.51674384e-006
4.70000000e+001 9.80000000e+001 -3.67363032e-006
4.70000000e+001 9.90000000e+001 -1.83555755e-006
4.70000000e+001 1.00000000e+002 0.00000000e+000
4.80000000e+001 0.00000000e+000 0.00000000e+000
4.80000000e+001 1.00000000e+000 -1.83933776e-006
4.80000000e+001 2.00000000e+000 -3.68121846e-006
4.80000000e+001 3.00000000e+000 -5.52819483e-006
4.80000000e+001 4.00000000e+000 -7.38284189e-006
4.80000000e+001 5.00000000e+000 -9.24776577e-006
4.80000000e+001 6.00000000e+000 -1.11256159e-005
4.80000000e+001 7.00000000e+000 -1.30190965e-005
4.80000000e+001 8.00000000e+000 -1.49309790e-005
4.80000000e+001 9.00000000e+000 -1.68641054e-005
4.80000000e+001 1.00000000e+001 -1.88213744e-005
4.80000000e+001 1.10000000e+001 -2.08056099e-005
4.80000000e+001 1.20000000e+001 -2.28189710e-005
4.80000000e+001 1.30000000e+001 -2.48649103e-005
4.80000000e+001 1.40000000e+001 -2.69458378e-005
4.80000000e+001 1.50000000e+001 -2.90625539e-005
4.80000000e+001 1.60000000e+001 -3.12211923e-005
4.80000000e+001 1.70000000e+001 -3.34228898e-005
4.80000000e+001 1.80000000e+001 -3.56753408e-005
4.80000000e+001 1.90000000e+001 -3.79776175e-005
4.80000000e+001 2.00000000e+001 -4.03220183e-005
4.80000000e+001 2.10000000e+001 -4.26866864e-005
4.80000000e+001 2.20000000e+001 -4.50657935e-005
4.80000000e+001 2.30000000e+001 -4.74264198e-005
4.80000000e+001 2.40000000e+001 -4.97791552e-005
4.80000000e+001 2.50000000e+001 -5.20662979e-005
4.80000000e+001 2.60000000e+001 -5.42519592e-005
4.80000000e+001 2.70000000e+001 -5.63290378e-005
4.80000000e+001 2.80000000e+001 -5.82679422e-005
4.80000000e+001 2.90000000e+001 -6.00137937e-005
4.80000000e+001 3.00000000e+001 -6.15671888e-005
4.80000000e+001 3.10000000e+001 -6.29185379e-005
4.80000000e+001 3.20000000e+001 -6.40433864e-005
4.80000000e+001 3.30000000e+001 -6.49717185e-005
4.80000000e+001 3.40000000e+001 -6.56961201e-005
4.80000000e+001 3.50000000e+001 -6.62421444e-005
4.80000000e+001 3.60000000e+001 -6.66505875e-005
4.80000000e+001 3.70000000e+001 -6.69441433e-005
4.80000000e+001 3.80000000e+001 -6.71355738e-005
4.80000000e+001 3.90000000e+001 -6.72690076e-005
4.80000000e+001 4.00000000e+001 -6.73745817e-005
4.80000000e+001 4.10000000e+001 -6.74523544e-005
4.80000000e+001 4.20000000e+001 -6.75031770e-005
4.80000000e+001 4.30000000e+001 -6.75259435e-005
4.80000000e+001 4.40000000e+001 -6.75430783e-005
4.80000000e+001 4.50000000e+001 -6.75482006e-005
4.80000000e+001 4.60000000e+001 -6.75522897e-005
4.80000000e+001 4.70000000e+001 -6.75521223e-005
4.80000000e+001 4.80000000e+001 -6.75530173e-005
4.80000000e+001 4.90000000e+001 -6.75548290e-005
4.80000000e+001 5.00000000e+001 -6.75574192e-005
4.80000000e+001 5.10000000e+001 -6.75606643e-005
4.80000000e+001 5.20000000e+001 -6.75645060e-005
4.80000000e+001 5.30000000e+001 -6.75689589e-005
4.80000000e+001 5.40000000e+001 -6.75736228e-005
4.80000000e+001 5.50000000e+001 -6.75782212e-005
4.80000000e+001 5.60000000e+001 -6.75860647e-005
4.80000000e+001 5.70000000e+001 -6.75880074e-005
4.80000000e+001 5.80000000e+001 -6.75782285e-005
4.80000000e+001 5.90000000e+001 -6.75358751e-005
4.80000000e+001 6.00000000e+001 -6.74804178e-005
4.80000000e+001 6.10000000e+001 -6.73781760e-005
4.80000000e+001 6.20000000e+001 -6.71981252e-005
4.80000000e+001 6.30000000e+001 -6.69574292e-005
4.80000000e+001 6.40000000e+001 -6.66480046e-005
4.80000000e+001 6.50000000e+001 -6.62418024e-005
4.80000000e+001 6.60000000e+001 -6.57183118e-005
4.80000000e+001 6.70000000e+001 -6.50364236e-005
4.80000000e+001 6.80000000e+001 -6.41094884e-005
4.80000000e+001 6.90000000e+001 -6.29687274e-005
4.80000000e+001 7.00000000e+001 -6.15925310e-005
4.80000000e+001 7.10000000e+001 -6.00087769e-005
4.80000000e+001 7.20000000e+001 -5.82560169e-005
4.80000000e+001 7.30000000e+001 -5.63474423e-005
4.80000000e+001 7.40000000e+001 -5.42753551e-005
4.80000000e+001 7.50000000e+001 -5.20583308e-005
4.80000000e+001 7.60000000e+001 -4.97889341e-005
4.80000000e+001 7.70000000e+001 -4.74513217e-005
4.80000000e+001 7.80000000e+001 -4.50914886e-005
4.80000000e+001 7.90000000e+001 -4.27101259e-005
4.80000000e+001 8.00000000e+001 -4.03551676e-005
4.80000000e+001 8.10000000e+001 -3.80338315e-005
4.80000000e+001 8.20000000e+001 -3.57505087e-005
4.80000000e+001 8.30000000e+001 -3.34976212e-005
4.80000000e+001 8.40000000e+001 -3.12921293e-005
4.80000000e+001 8.50000000e+001 -2.91254910e-005
4.80000000e+001 8.60000000e+001 -2.69964294e-005
4.80000000e+001 8.70000000e+001 -2.49096993e-005
4.80000000e+001 8.80000000e+001 -2.28594799e-005
4.80000000e+001 8.90000000e+001 -2.08391739e-005
4.80000000e+001 9.00000000e+001 -1.88506383e-005
4.80000000e+001 9.10000000e+001 -1.68899060e-005
4.80000000e+001 9.20000000e+001 -1.49536354e-005
4.80000000e+001 9.30000000e+001 -1.30387616e-005
4.80000000e+001 9.40000000e+001 -1.11423760e-005
4.80000000e+001 9.50000000e+001 -9.26167468e-006
4.80000000e+001 9.60000000e+001 -7.39393545e-006
4.80000000e+001 9.70000000e+001 -5.53649670e-006
4.80000000e+001 9.80000000e+001 -3.68674455e-006
4.80000000e+001 9.90000000e+001 -1.84209864e-006
4.80000000e+001 1.00000000e+002 0.00000000e+000
4.90000000e+001 0.00000000e+000 0.00000000e+000
4.90000000e+001 1.00000000e+000 -1.84274450e-006
4.90000000e+001 2.00000000e+000 -3.68804126e-006
4.90000000e+001 3.00000000e+000 -5.53845257e-006
4.90000000e+001 4.00000000e+000 -7.39656070e-006
4.90000000e+001 5.00000000e+000 -9.26498069e-006
4.90000000e+001 6.00000000e+000 -1.11463651e-005
4.90000000e+001 7.00000000e+000 -1.30434219e-005
4.90000000e+001 8.00000000e+000 -1.49589105e-005
4.90000000e+001 9.00000000e+000 -1.68956558e-005
4.90000000e+001 1.00000000e+001 -1.88565064e-005
4.90000000e+001 1.10000000e+001 -2.08442689e-005
4.90000000e+001 1.20000000e+001 -2.28614736e-005
4.90000000e+001 1.30000000e+001 -2.49101486e-005
4.90000000e+001 1.40000000e+001 -2.69943230e-005
4.90000000e+001 1.50000000e+001 -2.91180841e-005
4.90000000e+001 1.60000000e+001 -3.12804914e-005
4.90000000e+001 1.70000000e+001 -3.34859251e-005
4.90000000e+001 1.80000000e+001 -3.57439858e-005
4.90000000e+001 1.90000000e+001 -3.80505880e-005
4.90000000e+001 2.00000000e+001 -4.03936356e-005
4.90000000e+001 2.10000000e+001 -4.27624691e-005
4.90000000e+001 2.20000000e+001 -4.51334490e-005
4.90000000e+001 2.30000000e+001 -4.74975750e-005
4.90000000e+001 2.40000000e+001 -4.98396766e-005
4.90000000e+001 2.50000000e+001 -5.21224247e-005
