Gradient descent of Schechter
-3.690793e+000 9.591444e+000 -3.906570e-001 5.972902e+002
-3.688441e+000 9.594092e+000 -3.902032e-001 5.971621e+002
-3.686059e+000 9.596760e+000 -3.897475e-001 5.970316e+002
-3.683649e+000 9.599446e+000 -3.892898e-001 5.968986e+002
-3.681208e+000 9.602152e+000 -3.888304e-001 5.967630e+002
-3.678736e+000 9.604877e+000 -3.883691e-001 5.966248e+002
-3.676234e+000 9.607623e+000 -3.879061e-001 5.964840e+002
-3.673699e+000 9.610389e+000 -3.874414e-001 5.963404e+002
-3.671132e+000 9.613175e+000 -3.869748e-001 5.961940e+002
-3.668532e+000 9.615983e+000 -3.865064e-001 5.960446e+002
-3.665898e+000 9.618812e+000 -3.860365e-001 5.958922e+002
-3.663230e+000 9.621662e+000 -3.855649e-001 5.957368e+002
-3.660526e+000 9.624535e+000 -3.850917e-001 5.955782e+002
-3.657787e+000 9.627429e+000 -3.846166e-001 5.954163e+002
-3.655012e+000 9.630345e+000 -3.841400e-001 5.952510e+002
-3.652199e+000 9.633285e+000 -3.836617e-001 5.950824e+002
-3.649348e+000 9.636248e+000 -3.831818e-001 5.949100e+002
-3.646458e+000 9.639234e+000 -3.827003e-001 5.947341e+002
-3.643528e+000 9.642243e+000 -3.822173e-001 5.945544e+002
-3.640558e+000 9.645277e+000 -3.817329e-001 5.943708e+002
-3.637547e+000 9.648335e+000 -3.812469e-001 5.941832e+002
-3.634493e+000 9.651419e+000 -3.807596e-001 5.939915e+002
-3.631396e+000 9.654528e+000 -3.802706e-001 5.937953e+002
-3.628254e+000 9.657662e+000 -3.797804e-001 5.935950e+002
-3.625067e+000 9.660823e+000 -3.792889e-001 5.933900e+002
-3.621835e+000 9.664010e+000 -3.787961e-001 5.931802e+002
-3.618555e+000 9.667224e+000 -3.783022e-001 5.929657e+002
-3.615227e+000 9.670465e+000 -3.778070e-001 5.927462e+002
-3.611850e+000 9.673735e+000 -3.773108e-001 5.925214e+002
-3.608421e+000 9.677032e+000 -3.768137e-001 5.922913e+002
-3.604942e+000 9.680359e+000 -3.763153e-001 5.920557e+002
-3.601409e+000 9.683715e+000 -3.758160e-001 5.918143e+002
-3.597822e+000 9.687101e+000 -3.753159e-001 5.915670e+002
-3.594179e+000 9.690517e+000 -3.748151e-001 5.913135e+002
-3.590480e+000 9.693964e+000 -3.743136e-001 5.910537e+002
-3.586722e+000 9.697442e+000 -3.738113e-001 5.907873e+002
-3.582903e+000 9.700953e+000 -3.733085e-001 5.905140e+002
-3.579025e+000 9.704495e+000 -3.728052e-001 5.902337e+002
-3.575083e+000 9.708072e+000 -3.723015e-001 5.899460e+002
-3.571076e+000 9.711682e+000 -3.717976e-001 5.896506e+002
-3.567003e+000 9.715327e+000 -3.712936e-001 5.893473e+002
-3.562862e+000 9.719007e+000 -3.707896e-001 5.890358e+002
-3.558652e+000 9.722724e+000 -3.702856e-001 5.887156e+002
-3.554370e+000 9.726477e+000 -3.697818e-001 5.883866e+002
-3.550014e+000 9.730268e+000 -3.692784e-001 5.880483e+002
-3.545583e+000 9.734097e+000 -3.687755e-001 5.877004e+002
-3.541073e+000 9.737965e+000 -3.682731e-001 5.873423e+002
-3.536484e+000 9.741873e+000 -3.677717e-001 5.869738e+002
-3.531813e+000 9.745821e+000 -3.672713e-001 5.865944e+002
-3.527056e+000 9.749811e+000 -3.667720e-001 5.862035e+002
-3.522212e+000 9.753844e+000 -3.662740e-001 5.858008e+002
-3.517279e+000 9.757920e+000 -3.657777e-001 5.853856e+002
-3.512253e+000 9.762041e+000 -3.652832e-001 5.849575e+002
-3.507132e+000 9.766208e+000 -3.647908e-001 5.845156e+002
-3.501912e+000 9.770421e+000 -3.643006e-001 5.840596e+002
-3.496590e+000 9.774682e+000 -3.638129e-001 5.835887e+002
-3.491164e+000 9.778993e+000 -3.633280e-001 5.831022e+002
-3.485630e+000 9.783353e+000 -3.628462e-001 5.825992e+002
-3.479984e+000 9.787765e+000 -3.623679e-001 5.820792e+002
-3.474222e+000 9.792230e+000 -3.618934e-001 5.815410e+002
-3.468341e+000 9.796749e+000 -3.614232e-001 5.809838e+002
-3.462337e+000 9.801325e+000 -3.609575e-001 5.804066e+002
-3.456204e+000 9.805957e+000 -3.604965e-001 5.798083e+002
-3.449939e+000 9.810648e+000 -3.600412e-001 5.791881e+002
-3.443536e+000 9.815400e+000 -3.595916e-001 5.785444e+002
-3.436992e+000 9.820214e+000 -3.591485e-001 5.778760e+002
-3.430299e+000 9.825092e+000 -3.587125e-001 5.771816e+002
-3.423454e+000 9.830037e+000 -3.582837e-001 5.764595e+002
-3.416449e+000 9.835050e+000 -3.578633e-001 5.757084e+002
-3.409278e+000 9.840133e+000 -3.574517e-001 5.749262e+002
-3.401936e+000 9.845288e+000 -3.570497e-001 5.741113e+002
-3.394414e+000 9.850519e+000 -3.566580e-001 5.732614e+002
-3.386706e+000 9.855827e+000 -3.562776e-001 5.723745e+002
-3.378804e+000 9.861216e+000 -3.559093e-001 5.714481e+002
-3.370698e+000 9.866687e+000 -3.555541e-001 5.704796e+002
-3.362381e+000 9.872244e+000 -3.552133e-001 5.694662e+002
-3.353842e+000 9.877891e+000 -3.548877e-001 5.684047e+002
-3.345071e+000 9.883630e+000 -3.545787e-001 5.672917e+002
-3.336058e+000 9.889465e+000 -3.542875e-001 5.661238e+002
-3.326790e+000 9.895401e+000 -3.540159e-001 5.648964e+002
-3.317256e+000 9.901441e+000 -3.537654e-001 5.636055e+002
-3.307442e+000 9.907588e+000 -3.535377e-001 5.622460e+002
-3.297334e+000 9.913849e+000 -3.533348e-001 5.608126e+002
-3.286916e+000 9.920228e+000 -3.531588e-001 5.592991e+002
-3.276171e+000 9.926730e+000 -3.530119e-001 5.576991e+002
-3.265082e+000 9.933361e+000 -3.528967e-001 5.560050e+002
-3.253629e+000 9.940127e+000 -3.528159e-001 5.542087e+002
-3.241792e+000 9.947036e+000 -3.527727e-001 5.523008e+002
-3.229546e+000 9.954094e+000 -3.527707e-001 5.502712e+002
-3.216868e+000 9.961309e+000 -3.528134e-001 5.481082e+002
-3.203730e+000 9.968690e+000 -3.529052e-001 5.457988e+002
-3.190102e+000 9.976246e+000 -3.530506e-001 5.433282e+002
-3.175954e+000 9.983987e+000 -3.532548e-001 5.406799e+002
-3.161249e+000 9.991924e+000 -3.535239e-001 5.378346e+002
-3.145947e+000 1.000007e+001 -3.538640e-001 5.347707e+002
-3.130006e+000 1.000844e+001 -3.542827e-001 5.314630e+002
-3.113379e+000 1.001704e+001 -3.547886e-001 5.278831e+002
-3.096013e+000 1.002590e+001 -3.553907e-001 5.239977e+002
-3.077849e+000 1.003503e+001 -3.561000e-001 5.197681e+002
-3.058822e+000 1.004446e+001 -3.569284e-001 5.151494e+002
-3.038860e+000 1.005419e+001 -3.578902e-001 5.100893e+002
-3.017882e+000 1.006427e+001 -3.590014e-001 5.045255e+002
-2.995796e+000 1.007472e+001 -3.602805e-001 4.983850e+002
-2.972500e+000 1.008556e+001 -3.617489e-001 4.915807e+002
-2.947877e+000 1.009685e+001 -3.634316e-001 4.840088e+002
-2.921801e+000 1.010862e+001 -3.653575e-001 4.755455e+002
-2.894122e+000 1.012092e+001 -3.675607e-001 4.660413e+002
-2.864677e+000 1.013380e+001 -3.700807e-001 4.553173e+002
-2.833284e+000 1.014733e+001 -3.729643e-001 4.431574e+002
-2.799739e+000 1.016159e+001 -3.762657e-001 4.293030e+002
-2.763818e+000 1.017664e+001 -3.800482e-001 4.134461e+002
-2.725290e+000 1.019260e+001 -3.843849e-001 3.952281e+002
-2.683922e+000 1.020957e+001 -3.893579e-001 3.742448e+002
-2.639505e+000 1.022765e+001 -3.950558e-001 3.500703e+002
-2.591905e+000 1.024699e+001 -4.015671e-001 3.223211e+002
-2.541149e+000 1.026770e+001 -4.089637e-001 2.907912e+002
-2.487577e+000 1.028988e+001 -4.172711e-001 2.557027e+002
-2.432068e+000 1.031354e+001 -4.264086e-001 2.181010e+002
-2.376364e+000 1.033858e+001 -4.361047e-001 1.802985e+002
-2.323350e+000 1.036468e+001 -4.457923e-001 1.459434e+002
-2.276955e+000 1.039126e+001 -4.545826e-001 1.189219e+002
-2.241107e+000 1.041753e+001 -4.614824e-001 1.009925e+002
-2.217725e+000 1.044280e+001 -4.659312e-001 9.038694e+001
-2.205361e+000 1.046672e+001 -4.682517e-001 8.369430e+001
-2.200389e+000 1.048931e+001 -4.694076e-001 7.856457e+001
-2.199417e+000 1.051067e+001 -4.703430e-001 7.411027e+001
-2.200387e+000 1.053087e+001 -4.716467e-001 7.011086e+001
-2.202315e+000 1.054989e+001 -4.736035e-001 6.651988e+001
-2.204787e+000 1.056768e+001 -4.763270e-001 6.331432e+001
-2.207633e+000 1.058419e+001 -4.798474e-001 6.046811e+001
-2.210773e+000 1.059941e+001 -4.841525e-001 5.794587e+001
-2.214156e+000 1.061332e+001 -4.892046e-001 5.570440e+001
-2.217735e+000 1.062598e+001 -4.949479e-001 5.369704e+001
-2.221469e+000 1.063745e+001 -5.013123e-001 5.187731e+001
-2.225318e+000 1.064785e+001 -5.082192e-001 5.020346e+001
-2.229246e+000 1.065728e+001 -5.155853e-001 4.864053e+001
-2.233227e+000 1.066588e+001 -5.233275e-001 4.716100e+001
-2.237240e+000 1.067377e+001 -5.313655e-001 4.574495e+001
-2.241272e+000 1.068107e+001 -5.396258e-001 4.437835e+001
-2.245317e+000 1.068788e+001 -5.480427e-001 4.305198e+001
-2.249371e+000 1.069428e+001 -5.565591e-001 4.176004e+001
-2.253431e+000 1.070036e+001 -5.651284e-001 4.049904e+001
-2.257497e+000 1.070616e+001 -5.737099e-001 3.926710e+001
-2.261571e+000 1.071175e+001 -5.822708e-001 3.806308e+001
-2.265652e+000 1.071715e+001 -5.907859e-001 3.688655e+001
-2.269740e+000 1.072239e+001 -5.992340e-001 3.573737e+001
-2.273833e+000 1.072750e+001 -6.075988e-001 3.461553e+001
-2.277931e+000 1.073250e+001 -6.158677e-001 3.352105e+001
-2.282032e+000 1.073739e+001 -6.240312e-001 3.245395e+001
-2.286135e+000 1.074219e+001 -6.320810e-001 3.141429e+001
-2.290236e+000 1.074690e+001 -6.400117e-001 3.040205e+001
-2.294335e+000 1.075152e+001 -6.478195e-001 2.941716e+001
-2.298429e+000 1.075607e+001 -6.555011e-001 2.845956e+001
-2.302514e+000 1.076054e+001 -6.630540e-001 2.752912e+001
-2.306588e+000 1.076493e+001 -6.704771e-001 2.662553e+001
-2.310650e+000 1.076925e+001 -6.777693e-001 2.574863e+001
-2.314696e+000 1.077350e+001 -6.849305e-001 2.489804e+001
-2.318725e+000 1.077768e+001 -6.919601e-001 2.407360e+001
-2.322734e+000 1.078178e+001 -6.988587e-001 2.327484e+001
-2.326720e+000 1.078582e+001 -7.056264e-001 2.250141e+001
-2.330682e+000 1.078978e+001 -7.122641e-001 2.175291e+001
-2.334618e+000 1.079367e+001 -7.187723e-001 2.102887e+001
-2.338525e+000 1.079750e+001 -7.251522e-001 2.032886e+001
-2.342402e+000 1.080125e+001 -7.314053e-001 1.965238e+001
-2.346247e+000 1.080494e+001 -7.375323e-001 1.899891e+001
-2.350059e+000 1.080856e+001 -7.435349e-001 1.836798e+001
-2.353835e+000 1.081211e+001 -7.494142e-001 1.775906e+001
-2.357576e+000 1.081559e+001 -7.551720e-001 1.717163e+001
-2.361278e+000 1.081900e+001 -7.608097e-001 1.660514e+001
-2.364942e+000 1.082235e+001 -7.663289e-001 1.605902e+001
-2.368565e+000 1.082564e+001 -7.717315e-001 1.553274e+001
-2.372148e+000 1.082886e+001 -7.770188e-001 1.502572e+001
-2.375689e+000 1.083202e+001 -7.821934e-001 1.453745e+001
-2.379187e+000 1.083511e+001 -7.872566e-001 1.406736e+001
-2.382643e+000 1.083815e+001 -7.922100e-001 1.361491e+001
-2.386054e+000 1.084112e+001 -7.970560e-001 1.317957e+001
-2.389420e+000 1.084403e+001 -8.017963e-001 1.276081e+001
-2.392741e+000 1.084688e+001 -8.064325e-001 1.235808e+001
-2.396018e+000 1.084968e+001 -8.109667e-001 1.197090e+001
-2.399248e+000 1.085241e+001 -8.154007e-001 1.159873e+001
-2.402432e+000 1.085509e+001 -8.197363e-001 1.124106e+001
-2.405571e+000 1.085772e+001 -8.239756e-001 1.089739e+001
-2.408663e+000 1.086028e+001 -8.281206e-001 1.056725e+001
-2.411708e+000 1.086280e+001 -8.321730e-001 1.025020e+001
-2.414707e+000 1.086526e+001 -8.361345e-001 9.945737e+000
-2.417660e+000 1.086767e+001 -8.400073e-001 9.653419e+000
-2.420566e+000 1.087003e+001 -8.437930e-001 9.372804e+000
-2.423426e+000 1.087234e+001 -8.474934e-001 9.103481e+000
-2.426240e+000 1.087460e+001 -8.511105e-001 8.845039e+000
-2.429008e+000 1.087681e+001 -8.546460e-001 8.597055e+000
-2.431731e+000 1.087898e+001 -8.581012e-001 8.359140e+000
-2.434408e+000 1.088109e+001 -8.614784e-001 8.130908e+000
-2.437040e+000 1.088317e+001 -8.647791e-001 7.912021e+000
-2.439627e+000 1.088519e+001 -8.680048e-001 7.702084e+000
-2.442170e+000 1.088718e+001 -8.711573e-001 7.500769e+000
-2.444669e+000 1.088912e+001 -8.742383e-001 7.307731e+000
-2.447124e+000 1.089102e+001 -8.772494e-001 7.122662e+000
-2.449537e+000 1.089287e+001 -8.801921e-001 6.945241e+000
-2.451906e+000 1.089469e+001 -8.830679e-001 6.775170e+000
-2.454233e+000 1.089647e+001 -8.858782e-001 6.612163e+000
-2.456518e+000 1.089820e+001 -8.886248e-001 6.455921e+000
-2.458761e+000 1.089991e+001 -8.913088e-001 6.306187e+000
-2.460964e+000 1.090157e+001 -8.939317e-001 6.162697e+000
-2.463127e+000 1.090320e+001 -8.964952e-001 6.025195e+000
-2.465249e+000 1.090479e+001 -8.990002e-001 5.893438e+000
-2.467333e+000 1.090634e+001 -9.014484e-001 5.767199e+000
-2.469377e+000 1.090787e+001 -9.038410e-001 5.646263e+000
-2.471383e+000 1.090935e+001 -9.061791e-001 5.530396e+000
-2.473351e+000 1.091081e+001 -9.084642e-001 5.419394e+000
-2.475282e+000 1.091224e+001 -9.106981e-001 5.313039e+000
-2.477177e+000 1.091363e+001 -9.128811e-001 5.211155e+000
-2.479036e+000 1.091499e+001 -9.150147e-001 5.113566e+000
-2.480859e+000 1.091632e+001 -9.171000e-001 5.020090e+000
-2.482647e+000 1.091763e+001 -9.191378e-001 4.930558e+000
-2.484401e+000 1.091890e+001 -9.211296e-001 4.844814e+000
-2.486120e+000 1.092015e+001 -9.230763e-001 4.762691e+000
-2.487806e+000 1.092137e+001 -9.249789e-001 4.684031e+000
-2.489460e+000 1.092256e+001 -9.268385e-001 4.608706e+000
-2.491081e+000 1.092373e+001 -9.286562e-001 4.536561e+000
-2.492670e+000 1.092487e+001 -9.304329e-001 4.467473e+000
-2.494228e+000 1.092598e+001 -9.321694e-001 4.401309e+000
-2.495755e+000 1.092707e+001 -9.338667e-001 4.337950e+000
-2.497252e+000 1.092814e+001 -9.355260e-001 4.277273e+000
-2.498720e+000 1.092918e+001 -9.371475e-001 4.219179e+000
-2.500158e+000 1.093020e+001 -9.387329e-001 4.163544e+000
-2.501568e+000 1.093120e+001 -9.402825e-001 4.110267e+000
-2.502949e+000 1.093218e+001 -9.417973e-001 4.059247e+000
-2.504303e+000 1.093313e+001 -9.432782e-001 4.010400e+000
-2.505630e+000 1.093407e+001 -9.447259e-001 3.963622e+000
-2.506930e+000 1.093498e+001 -9.461412e-001 3.918830e+000
-2.508204e+000 1.093587e+001 -9.475246e-001 3.875940e+000
-2.509452e+000 1.093675e+001 -9.488771e-001 3.834871e+000
-2.510675e+000 1.093760e+001 -9.501995e-001 3.795549e+000
-2.511874e+000 1.093844e+001 -9.514924e-001 3.757895e+000
-2.513047e+000 1.093926e+001 -9.527563e-001 3.721845e+000
-2.514198e+000 1.094005e+001 -9.539918e-001 3.687330e+000
-2.515324e+000 1.094084e+001 -9.552000e-001 3.654276e+000
-2.516428e+000 1.094160e+001 -9.563811e-001 3.622626e+000
-2.517510e+000 1.094235e+001 -9.575360e-001 3.592319e+000
-2.518569e+000 1.094308e+001 -9.586653e-001 3.563304e+000
-2.519607e+000 1.094380e+001 -9.597693e-001 3.535516e+000
-2.520623e+000 1.094450e+001 -9.608488e-001 3.508911e+000
-2.521619e+000 1.094518e+001 -9.619045e-001 3.483438e+000
-2.522594e+000 1.094585e+001 -9.629368e-001 3.459044e+000
-2.523550e+000 1.094651e+001 -9.639461e-001 3.435684e+000
-2.524485e+000 1.094715e+001 -9.649332e-001 3.413323e+000
-2.525402e+000 1.094778e+001 -9.658984e-001 3.391908e+000
-2.526299e+000 1.094839e+001 -9.668422e-001 3.371405e+000
-2.527178e+000 1.094899e+001 -9.677652e-001 3.351774e+000
-2.528039e+000 1.094958e+001 -9.686677e-001 3.332976e+000
-2.528882e+000 1.095015e+001 -9.695504e-001 3.314977e+000
-2.529708e+000 1.095071e+001 -9.704134e-001 3.297740e+000
-2.530516e+000 1.095126e+001 -9.712574e-001 3.281236e+000
-2.531308e+000 1.095180e+001 -9.720830e-001 3.265429e+000
-2.532084e+000 1.095232e+001 -9.728904e-001 3.250298e+000
-2.532843e+000 1.095284e+001 -9.736799e-001 3.235807e+000
-2.533587e+000 1.095334e+001 -9.744523e-001 3.221930e+000
-2.534315e+000 1.095383e+001 -9.752074e-001 3.208642e+000
-2.535028e+000 1.095431e+001 -9.759462e-001 3.195923e+000
-2.535726e+000 1.095479e+001 -9.766688e-001 3.183740e+000
-2.536410e+000 1.095525e+001 -9.773753e-001 3.172076e+000
-2.537079e+000 1.095570e+001 -9.780664e-001 3.160904e+000
-2.537735e+000 1.095614e+001 -9.787424e-001 3.150209e+000
-2.538377e+000 1.095657e+001 -9.794036e-001 3.139966e+000
-2.539005e+000 1.095699e+001 -9.800503e-001 3.130157e+000
-2.539621e+000 1.095740e+001 -9.806828e-001 3.120764e+000
-2.540223e+000 1.095781e+001 -9.813015e-001 3.111770e+000
-2.540813e+000 1.095820e+001 -9.819070e-001 3.103158e+000
-2.541391e+000 1.095859e+001 -9.824988e-001 3.094909e+000
-2.541956e+000 1.095897e+001 -9.830778e-001 3.087008e+000
-2.542510e+000 1.095934e+001 -9.836442e-001 3.079443e+000
-2.543053e+000 1.095970e+001 -9.841983e-001 3.072202e+000
-2.543583e+000 1.096005e+001 -9.847406e-001 3.065267e+000
-2.544103e+000 1.096040e+001 -9.852707e-001 3.058624e+000
-2.544612e+000 1.096074e+001 -9.857893e-001 3.052263e+000
-2.545110e+000 1.096107e+001 -9.862967e-001 3.046173e+000
-2.545597e+000 1.096140e+001 -9.867931e-001 3.040340e+000
-2.546075e+000 1.096171e+001 -9.872787e-001 3.034751e+000
-2.546542e+000 1.096202e+001 -9.877537e-001 3.029400e+000
-2.547000e+000 1.096233e+001 -9.882181e-001 3.024276e+000
-2.547448e+000 1.096263e+001 -9.886727e-001 3.019370e+000
-2.547887e+000 1.096292e+001 -9.891176e-001 3.014670e+000
-2.548316e+000 1.096320e+001 -9.895526e-001 3.010169e+000
-2.548737e+000 1.096348e+001 -9.899784e-001 3.005859e+000
-2.549148e+000 1.096375e+001 -9.903949e-001 3.001730e+000
-2.549551e+000 1.096402e+001 -9.908023e-001 2.997775e+000
-2.549946e+000 1.096428e+001 -9.912009e-001 2.993990e+000
-2.550332e+000 1.096454e+001 -9.915909e-001 2.990365e+000
-2.550710e+000 1.096479e+001 -9.919725e-001 2.986891e+000
-2.551080e+000 1.096503e+001 -9.923456e-001 2.983567e+000
-2.551442e+000 1.096527e+001 -9.927107e-001 2.980382e+000
-2.551797e+000 1.096550e+001 -9.930681e-001 2.977330e+000
-2.552144e+000 1.096573e+001 -9.934177e-001 2.974408e+000
-2.552484e+000 1.096596e+001 -9.937597e-001 2.971610e+000
-2.552817e+000 1.096618e+001 -9.940944e-001 2.968931e+000
-2.553142e+000 1.096639e+001 -9.944217e-001 2.966365e+000
-2.553461e+000 1.096660e+001 -9.947421e-001 2.963907e+000
-2.553773e+000 1.096681e+001 -9.950555e-001 2.961551e+000
-2.554079e+000 1.096701e+001 -9.953621e-001 2.959297e+000
-2.554378e+000 1.096720e+001 -9.956622e-001 2.957137e+000
-2.554671e+000 1.096740e+001 -9.959558e-001 2.955068e+000
-2.554957e+000 1.096759e+001 -9.962431e-001 2.953086e+000
-2.555238e+000 1.096777e+001 -9.965242e-001 2.951188e+000
-2.555513e+000 1.096795e+001 -9.967994e-001 2.949370e+000
-2.555782e+000 1.096813e+001 -9.970686e-001 2.947630e+000
-2.556045e+000 1.096830e+001 -9.973319e-001 2.945964e+000
-2.556302e+000 1.096847e+001 -9.975895e-001 2.944370e+000
-2.556554e+000 1.096863e+001 -9.978415e-001 2.942839e+000
-2.556801e+000 1.096880e+001 -9.980880e-001 2.941372e+000
-2.557043e+000 1.096895e+001 -9.983295e-001 2.939970e+000
-2.557280e+000 1.096911e+001 -9.985657e-001 2.938627e+000
-2.557511e+000 1.096926e+001 -9.987968e-001 2.937341e+000
-2.557738e+000 1.096941e+001 -9.990229e-001 2.936108e+000
-2.557960e+000 1.096955e+001 -9.992441e-001 2.934927e+000
-2.558177e+000 1.096970e+001 -9.994606e-001 2.933796e+000
-2.558389e+000 1.096984e+001 -9.996724e-001 2.932713e+000
-2.558597e+000 1.096997e+001 -9.998797e-001 2.931675e+000
-2.558801e+000 1.097011e+001 -1.000083e+000 2.930681e+000
-2.559000e+000 1.097024e+001 -1.000281e+000 2.929727e+000
-2.559196e+000 1.097036e+001 -1.000475e+000 2.928816e+000
-2.559386e+000 1.097049e+001 -1.000666e+000 2.927943e+000
-2.559573e+000 1.097061e+001 -1.000852e+000 2.927106e+000
-2.559757e+000 1.097073e+001 -1.001034e+000 2.926306e+000
-2.559936e+000 1.097085e+001 -1.001212e+000 2.925537e+000
-2.560111e+000 1.097096e+001 -1.001386e+000 2.924802e+000
-2.560283e+000 1.097107e+001 -1.001557e+000 2.924096e+000
-2.560451e+000 1.097118e+001 -1.001724e+000 2.923422e+000
-2.560616e+000 1.097129e+001 -1.001887e+000 2.922777e+000
-2.560777e+000 1.097140e+001 -1.002047e+000 2.922158e+000
-2.560934e+000 1.097150e+001 -1.002204e+000 2.921565e+000
-2.561088e+000 1.097160e+001 -1.002357e+000 2.920996e+000
-2.561239e+000 1.097170e+001 -1.002507e+000 2.920453e+000
-2.561387e+000 1.097179e+001 -1.002653e+000 2.919932e+000
-2.561532e+000 1.097189e+001 -1.002797e+000 2.919433e+000
-2.561673e+000 1.097198e+001 -1.002937e+000 2.918955e+000
-2.561812e+000 1.097207e+001 -1.003074e+000 2.918497e+000
-2.561948e+000 1.097216e+001 -1.003209e+000 2.918057e+000
-2.562081e+000 1.097225e+001 -1.003340e+000 2.917638e+000
-2.562211e+000 1.097233e+001 -1.003469e+000 2.917235e+000
-2.562338e+000 1.097241e+001 -1.003595e+000 2.916850e+000
-2.562463e+000 1.097249e+001 -1.003719e+000 2.916480e+000
-2.562584e+000 1.097257e+001 -1.003839e+000 2.916126e+000
-2.562704e+000 1.097265e+001 -1.003958e+000 2.915787e+000
-2.562820e+000 1.097273e+001 -1.004073e+000 2.915463e+000
-2.562935e+000 1.097280e+001 -1.004186e+000 2.915153e+000
-2.563046e+000 1.097287e+001 -1.004297e+000 2.914854e+000
-2.563156e+000 1.097295e+001 -1.004405e+000 2.914569e+000
-2.563263e+000 1.097301e+001 -1.004511e+000 2.914295e+000
-2.563368e+000 1.097308e+001 -1.004615e+000 2.914034e+000
-2.563471e+000 1.097315e+001 -1.004717e+000 2.913784e+000
-2.563571e+000 1.097322e+001 -1.004816e+000 2.913544e+000
-2.563670e+000 1.097328e+001 -1.004913e+000 2.913312e+000
-2.563766e+000 1.097334e+001 -1.005008e+000 2.913091e+000
-2.563860e+000 1.097340e+001 -1.005101e+000 2.912881e+000
-2.563953e+000 1.097346e+001 -1.005193e+000 2.912679e+000
-2.564043e+000 1.097352e+001 -1.005282e+000 2.912485e+000
-2.564131e+000 1.097358e+001 -1.005369e+000 2.912299e+000
-2.564218e+000 1.097364e+001 -1.005455e+000 2.912121e+000
-2.564303e+000 1.097369e+001 -1.005538e+000 2.911951e+000
-2.564385e+000 1.097374e+001 -1.005620e+000 2.911787e+000
-2.564467e+000 1.097380e+001 -1.005700e+000 2.911631e+000
-2.564546e+000 1.097385e+001 -1.005778e+000 2.911482e+000
-2.564624e+000 1.097390e+001 -1.005855e+000 2.911337e+000
-2.564700e+000 1.097395e+001 -1.005930e+000 2.911200e+000
-2.564775e+000 1.097400e+001 -1.006004e+000 2.911070e+000
-2.564847e+000 1.097404e+001 -1.006076e+000 2.910943e+000
-2.564919e+000 1.097409e+001 -1.006146e+000 2.910822e+000
-2.564989e+000 1.097414e+001 -1.006215e+000 2.910706e+000
-2.565057e+000 1.097418e+001 -1.006283e+000 2.910595e+000
-2.565124e+000 1.097422e+001 -1.006349e+000 2.910490e+000
-2.565189e+000 1.097427e+001 -1.006413e+000 2.910388e+000
-2.565254e+000 1.097431e+001 -1.006476e+000 2.910289e+000
-2.565317e+000 1.097435e+001 -1.006538e+000 2.910195e+000
-2.565378e+000 1.097439e+001 -1.006599e+000 2.910107e+000
-2.565438e+000 1.097443e+001 -1.006658e+000 2.910021e+000
-2.565497e+000 1.097447e+001 -1.006716e+000 2.909939e+000
-2.565555e+000 1.097450e+001 -1.006773e+000 2.909859e+000
-2.565611e+000 1.097454e+001 -1.006829e+000 2.909784e+000
-2.565666e+000 1.097458e+001 -1.006883e+000 2.909713e+000
-2.565720e+000 1.097461e+001 -1.006936e+000 2.909644e+000
-2.565773e+000 1.097464e+001 -1.006988e+000 2.909577e+000
-2.565825e+000 1.097468e+001 -1.007039e+000 2.909514e+000
-2.565875e+000 1.097471e+001 -1.007089e+000 2.909453e+000
-2.565925e+000 1.097474e+001 -1.007138e+000 2.909395e+000
-2.565973e+000 1.097477e+001 -1.007185e+000 2.909338e+000
-2.566021e+000 1.097480e+001 -1.007232e+000 2.909286e+000
-2.566067e+000 1.097484e+001 -1.007278e+000 2.909235e+000
-2.566113e+000 1.097486e+001 -1.007323e+000 2.909186e+000
-2.566157e+000 1.097489e+001 -1.007367e+000 2.909139e+000
-2.566201e+000 1.097492e+001 -1.007410e+000 2.909093e+000
-2.566244e+000 1.097495e+001 -1.007452e+000 2.909050e+000
-2.566285e+000 1.097498e+001 -1.007493e+000 2.909008e+000
-2.566326e+000 1.097500e+001 -1.007533e+000 2.908969e+000
-2.566366e+000 1.097503e+001 -1.007572e+000 2.908932e+000
-2.566406e+000 1.097505e+001 -1.007611e+000 2.908894e+000
-2.566444e+000 1.097508e+001 -1.007649e+000 2.908860e+000
-2.566481e+000 1.097510e+001 -1.007686e+000 2.908827e+000
-2.566518e+000 1.097513e+001 -1.007722e+000 2.908794e+000
-2.566554e+000 1.097515e+001 -1.007757e+000 2.908766e+000
-2.566589e+000 1.097517e+001 -1.007792e+000 2.908737e+000
-2.566624e+000 1.097519e+001 -1.007826e+000 2.908708e+000
-2.566657e+000 1.097522e+001 -1.007859e+000 2.908680e+000
-2.566690e+000 1.097524e+001 -1.007891e+000 2.908653e+000
-2.566723e+000 1.097526e+001 -1.007923e+000 2.908630e+000
-2.566754e+000 1.097528e+001 -1.007954e+000 2.908606e+000
-2.566785e+000 1.097530e+001 -1.007985e+000 2.908584e+000
-2.566815e+000 1.097532e+001 -1.008014e+000 2.908562e+000
-2.566845e+000 1.097534e+001 -1.008043e+000 2.908541e+000
-2.566874e+000 1.097536e+001 -1.008072e+000 2.908520e+000
-2.566903e+000 1.097538e+001 -1.008100e+000 2.908501e+000
-2.566930e+000 1.097539e+001 -1.008127e+000 2.908483e+000
