Gradient descent of Schechter
-4.940060e+000 9.618508e+000 -1.491548e+000 6.071595e+002
-4.939957e+000 9.618698e+000 -1.491538e+000 6.071591e+002
-4.939853e+000 9.618888e+000 -1.491528e+000 6.071586e+002
-4.939750e+000 9.619078e+000 -1.491518e+000 6.071581e+002
-4.939646e+000 9.619267e+000 -1.491508e+000 6.071577e+002
-4.939542e+000 9.619458e+000 -1.491498e+000 6.071572e+002
-4.939438e+000 9.619649e+000 -1.491489e+000 6.071567e+002
-4.939334e+000 9.619840e+000 -1.491479e+000 6.071563e+002
-4.939230e+000 9.620030e+000 -1.491469e+000 6.071558e+002
-4.939126e+000 9.620221e+000 -1.491459e+000 6.071553e+002
-4.939022e+000 9.620413e+000 -1.491449e+000 6.071548e+002
-4.938918e+000 9.620605e+000 -1.491439e+000 6.071544e+002
-4.938813e+000 9.620796e+000 -1.491430e+000 6.071539e+002
-4.938709e+000 9.620988e+000 -1.491420e+000 6.071534e+002
-4.938604e+000 9.621180e+000 -1.491410e+000 6.071529e+002
-4.938499e+000 9.621371e+000 -1.491400e+000 6.071524e+002
-4.938394e+000 9.621563e+000 -1.491390e+000 6.071520e+002
-4.938289e+000 9.621756e+000 -1.491380e+000 6.071515e+002
-4.938183e+000 9.621948e+000 -1.491371e+000 6.071510e+002
-4.938078e+000 9.622141e+000 -1.491361e+000 6.071505e+002
-4.937973e+000 9.622334e+000 -1.491351e+000 6.071500e+002
-4.937867e+000 9.622526e+000 -1.491341e+000 6.071495e+002
-4.937762e+000 9.622720e+000 -1.491331e+000 6.071490e+002
-4.937656e+000 9.622913e+000 -1.491321e+000 6.071486e+002
-4.937550e+000 9.623107e+000 -1.491312e+000 6.071481e+002
-4.937444e+000 9.623301e+000 -1.491302e+000 6.071476e+002
-4.937338e+000 9.623494e+000 -1.491292e+000 6.071471e+002
-4.937232e+000 9.623688e+000 -1.491282e+000 6.071466e+002
-4.937126e+000 9.623882e+000 -1.491273e+000 6.071461e+002
-4.937019e+000 9.624077e+000 -1.491263e+000 6.071456e+002
-4.936912e+000 9.624271e+000 -1.491253e+000 6.071451e+002
-4.936805e+000 9.624466e+000 -1.491243e+000 6.071447e+002
-4.936698e+000 9.624660e+000 -1.491234e+000 6.071442e+002
-4.936592e+000 9.624855e+000 -1.491224e+000 6.071437e+002
-4.936485e+000 9.625050e+000 -1.491214e+000 6.071432e+002
-4.936378e+000 9.625245e+000 -1.491204e+000 6.071426e+002
-4.936270e+000 9.625441e+000 -1.491195e+000 6.071422e+002
-4.936163e+000 9.625636e+000 -1.491185e+000 6.071417e+002
-4.936056e+000 9.625832e+000 -1.491175e+000 6.071412e+002
-4.935948e+000 9.626027e+000 -1.491166e+000 6.071407e+002
-4.935841e+000 9.626223e+000 -1.491156e+000 6.071401e+002
-4.935733e+000 9.626419e+000 -1.491146e+000 6.071396e+002
-4.935625e+000 9.626616e+000 -1.491137e+000 6.071392e+002
-4.935517e+000 9.626812e+000 -1.491127e+000 6.071387e+002
-4.935409e+000 9.627008e+000 -1.491117e+000 6.071382e+002
-4.935301e+000 9.627205e+000 -1.491107e+000 6.071376e+002
-4.935193e+000 9.627401e+000 -1.491098e+000 6.071371e+002
-4.935084e+000 9.627599e+000 -1.491088e+000 6.071366e+002
-4.934975e+000 9.627796e+000 -1.491078e+000 6.071361e+002
-4.934866e+000 9.627994e+000 -1.491069e+000 6.071356e+002
-4.934758e+000 9.628191e+000 -1.491059e+000 6.071351e+002
-4.934649e+000 9.628388e+000 -1.491050e+000 6.071346e+002
-4.934539e+000 9.628587e+000 -1.491040e+000 6.071341e+002
-4.934430e+000 9.628785e+000 -1.491030e+000 6.071336e+002
-4.934321e+000 9.628983e+000 -1.491021e+000 6.071331e+002
-4.934212e+000 9.629182e+000 -1.491011e+000 6.071325e+002
-4.934102e+000 9.629380e+000 -1.491001e+000 6.071320e+002
-4.933992e+000 9.629579e+000 -1.490992e+000 6.071315e+002
-4.933883e+000 9.629778e+000 -1.490982e+000 6.071310e+002
-4.933773e+000 9.629977e+000 -1.490972e+000 6.071305e+002
-4.933663e+000 9.630177e+000 -1.490963e+000 6.071299e+002
-4.933553e+000 9.630376e+000 -1.490953e+000 6.071295e+002
-4.933443e+000 9.630575e+000 -1.490944e+000 6.071289e+002
-4.933332e+000 9.630774e+000 -1.490934e+000 6.071284e+002
-4.933222e+000 9.630975e+000 -1.490925e+000 6.071279e+002
-4.933111e+000 9.631175e+000 -1.490915e+000 6.071273e+002
-4.933001e+000 9.631375e+000 -1.490906e+000 6.071268e+002
-4.932889e+000 9.631576e+000 -1.490896e+000 6.071263e+002
-4.932778e+000 9.631776e+000 -1.490886e+000 6.071258e+002
-4.932667e+000 9.631977e+000 -1.490877e+000 6.071252e+002
-4.932556e+000 9.632178e+000 -1.490867e+000 6.071247e+002
-4.932445e+000 9.632380e+000 -1.490858e+000 6.071242e+002
-4.932333e+000 9.632581e+000 -1.490848e+000 6.071237e+002
-4.932221e+000 9.632782e+000 -1.490838e+000 6.071231e+002
-4.932109e+000 9.632984e+000 -1.490829e+000 6.071226e+002
-4.931997e+000 9.633186e+000 -1.490819e+000 6.071220e+002
-4.931885e+000 9.633389e+000 -1.490810e+000 6.071215e+002
-4.931773e+000 9.633591e+000 -1.490800e+000 6.071210e+002
-4.931661e+000 9.633793e+000 -1.490791e+000 6.071204e+002
-4.931549e+000 9.633995e+000 -1.490781e+000 6.071199e+002
-4.931436e+000 9.634197e+000 -1.490772e+000 6.071194e+002
-4.931324e+000 9.634400e+000 -1.490762e+000 6.071188e+002
-4.931211e+000 9.634604e+000 -1.490753e+000 6.071183e+002
-4.931098e+000 9.634807e+000 -1.490743e+000 6.071177e+002
-4.930984e+000 9.635010e+000 -1.490734e+000 6.071172e+002
-4.930871e+000 9.635213e+000 -1.490725e+000 6.071166e+002
-4.930758e+000 9.635417e+000 -1.490715e+000 6.071161e+002
-4.930645e+000 9.635621e+000 -1.490706e+000 6.071155e+002
-4.930531e+000 9.635825e+000 -1.490696e+000 6.071150e+002
-4.930418e+000 9.636029e+000 -1.490687e+000 6.071144e+002
-4.930304e+000 9.636233e+000 -1.490678e+000 6.071140e+002
-4.930190e+000 9.636438e+000 -1.490668e+000 6.071134e+002
-4.930076e+000 9.636643e+000 -1.490659e+000 6.071128e+002
-4.929962e+000 9.636848e+000 -1.490650e+000 6.071122e+002
-4.929848e+000 9.637053e+000 -1.490641e+000 6.071117e+002
-4.929733e+000 9.637259e+000 -1.490631e+000 6.071111e+002
-4.929619e+000 9.637464e+000 -1.490622e+000 6.071106e+002
-4.929504e+000 9.637670e+000 -1.490613e+000 6.071100e+002
-4.929389e+000 9.637876e+000 -1.490604e+000 6.071095e+002
-4.929275e+000 9.638082e+000 -1.490594e+000 6.071089e+002
-4.929160e+000 9.638288e+000 -1.490585e+000 6.071083e+002
-4.929045e+000 9.638494e+000 -1.490576e+000 6.071078e+002
-4.928929e+000 9.638700e+000 -1.490567e+000 6.071072e+002
-4.928814e+000 9.638907e+000 -1.490557e+000 6.071067e+002
-4.928699e+000 9.639114e+000 -1.490548e+000 6.071061e+002
-4.928583e+000 9.639321e+000 -1.490539e+000 6.071056e+002
-4.928467e+000 9.639528e+000 -1.490530e+000 6.071050e+002
-4.928351e+000 9.639735e+000 -1.490520e+000 6.071045e+002
-4.928235e+000 9.639943e+000 -1.490511e+000 6.071039e+002
-4.928119e+000 9.640151e+000 -1.490502e+000 6.071033e+002
-4.928002e+000 9.640359e+000 -1.490493e+000 6.071027e+002
-4.927886e+000 9.640567e+000 -1.490484e+000 6.071022e+002
-4.927770e+000 9.640776e+000 -1.490475e+000 6.071016e+002
-4.927653e+000 9.640985e+000 -1.490466e+000 6.071010e+002
-4.927536e+000 9.641193e+000 -1.490456e+000 6.071005e+002
-4.927419e+000 9.641402e+000 -1.490447e+000 6.070999e+002
-4.927302e+000 9.641611e+000 -1.490438e+000 6.070993e+002
-4.927185e+000 9.641821e+000 -1.490429e+000 6.070987e+002
-4.927068e+000 9.642031e+000 -1.490420e+000 6.070981e+002
-4.926950e+000 9.642241e+000 -1.490411e+000 6.070975e+002
-4.926833e+000 9.642450e+000 -1.490402e+000 6.070970e+002
-4.926715e+000 9.642660e+000 -1.490393e+000 6.070964e+002
-4.926598e+000 9.642870e+000 -1.490384e+000 6.070958e+002
-4.926480e+000 9.643081e+000 -1.490375e+000 6.070953e+002
-4.926362e+000 9.643291e+000 -1.490366e+000 6.070947e+002
-4.926244e+000 9.643502e+000 -1.490357e+000 6.070941e+002
-4.926126e+000 9.643713e+000 -1.490348e+000 6.070935e+002
-4.926007e+000 9.643925e+000 -1.490338e+000 6.070929e+002
-4.925889e+000 9.644136e+000 -1.490329e+000 6.070923e+002
-4.925770e+000 9.644348e+000 -1.490320e+000 6.070917e+002
-4.925651e+000 9.644560e+000 -1.490312e+000 6.070911e+002
-4.925532e+000 9.644772e+000 -1.490302e+000 6.070905e+002
-4.925413e+000 9.644983e+000 -1.490294e+000 6.070900e+002
-4.925293e+000 9.645196e+000 -1.490285e+000 6.070894e+002
-4.925174e+000 9.645409e+000 -1.490276e+000 6.070887e+002
-4.925054e+000 9.645621e+000 -1.490267e+000 6.070882e+002
-4.924934e+000 9.645834e+000 -1.490258e+000 6.070876e+002
-4.924814e+000 9.646047e+000 -1.490249e+000 6.070870e+002
-4.924694e+000 9.646260e+000 -1.490240e+000 6.070864e+002
-4.924574e+000 9.646474e+000 -1.490231e+000 6.070858e+002
-4.924454e+000 9.646688e+000 -1.490222e+000 6.070851e+002
-4.924333e+000 9.646901e+000 -1.490213e+000 6.070846e+002
-4.924212e+000 9.647116e+000 -1.490204e+000 6.070840e+002
-4.924092e+000 9.647330e+000 -1.490195e+000 6.070834e+002
-4.923971e+000 9.647545e+000 -1.490186e+000 6.070828e+002
-4.923850e+000 9.647759e+000 -1.490178e+000 6.070822e+002
-4.923728e+000 9.647974e+000 -1.490169e+000 6.070815e+002
-4.923607e+000 9.648189e+000 -1.490160e+000 6.070809e+002
-4.923486e+000 9.648404e+000 -1.490151e+000 6.070803e+002
-4.923365e+000 9.648620e+000 -1.490143e+000 6.070797e+002
-4.923243e+000 9.648835e+000 -1.490134e+000 6.070791e+002
-4.923121e+000 9.649051e+000 -1.490125e+000 6.070785e+002
-4.922999e+000 9.649267e+000 -1.490116e+000 6.070779e+002
-4.922877e+000 9.649484e+000 -1.490108e+000 6.070772e+002
-4.922754e+000 9.649700e+000 -1.490099e+000 6.070766e+002
-4.922632e+000 9.649917e+000 -1.490090e+000 6.070760e+002
-4.922510e+000 9.650133e+000 -1.490081e+000 6.070754e+002
-4.922387e+000 9.650351e+000 -1.490073e+000 6.070748e+002
-4.922265e+000 9.650568e+000 -1.490064e+000 6.070742e+002
-4.922142e+000 9.650785e+000 -1.490055e+000 6.070735e+002
-4.922019e+000 9.651003e+000 -1.490047e+000 6.070729e+002
-4.921896e+000 9.651220e+000 -1.490038e+000 6.070723e+002
-4.921772e+000 9.651438e+000 -1.490029e+000 6.070717e+002
-4.921649e+000 9.651656e+000 -1.490021e+000 6.070710e+002
-4.921525e+000 9.651875e+000 -1.490012e+000 6.070704e+002
-4.921402e+000 9.652093e+000 -1.490003e+000 6.070698e+002
-4.921278e+000 9.652311e+000 -1.489995e+000 6.070691e+002
-4.921154e+000 9.652531e+000 -1.489986e+000 6.070685e+002
-4.921029e+000 9.652750e+000 -1.489977e+000 6.070679e+002
-4.920905e+000 9.652969e+000 -1.489969e+000 6.070672e+002
-4.920780e+000 9.653189e+000 -1.489960e+000 6.070666e+002
-4.920655e+000 9.653409e+000 -1.489952e+000 6.070659e+002
-4.920530e+000 9.653629e+000 -1.489943e+000 6.070652e+002
-4.920405e+000 9.653850e+000 -1.489934e+000 6.070646e+002
-4.920280e+000 9.654070e+000 -1.489926e+000 6.070640e+002
-4.920155e+000 9.654290e+000 -1.489917e+000 6.070634e+002
-4.920030e+000 9.654511e+000 -1.489909e+000 6.070627e+002
-4.919904e+000 9.654733e+000 -1.489900e+000 6.070621e+002
-4.919778e+000 9.654954e+000 -1.489892e+000 6.070614e+002
-4.919652e+000 9.655175e+000 -1.489883e+000 6.070607e+002
-4.919527e+000 9.655396e+000 -1.489875e+000 6.070601e+002
-4.919400e+000 9.655619e+000 -1.489866e+000 6.070594e+002
-4.919274e+000 9.655841e+000 -1.489858e+000 6.070588e+002
-4.919147e+000 9.656063e+000 -1.489849e+000 6.070582e+002
-4.919021e+000 9.656285e+000 -1.489841e+000 6.070575e+002
-4.918894e+000 9.656507e+000 -1.489833e+000 6.070568e+002
-4.918767e+000 9.656731e+000 -1.489824e+000 6.070562e+002
-4.918640e+000 9.656954e+000 -1.489816e+000 6.070555e+002
-4.918512e+000 9.657177e+000 -1.489807e+000 6.070549e+002
-4.918385e+000 9.657400e+000 -1.489799e+000 6.070542e+002
-4.918258e+000 9.657623e+000 -1.489791e+000 6.070535e+002
-4.918130e+000 9.657847e+000 -1.489782e+000 6.070529e+002
-4.918002e+000 9.658072e+000 -1.489774e+000 6.070522e+002
-4.917874e+000 9.658296e+000 -1.489766e+000 6.070515e+002
-4.917746e+000 9.658520e+000 -1.489757e+000 6.070509e+002
-4.917617e+000 9.658745e+000 -1.489749e+000 6.070502e+002
-4.917489e+000 9.658970e+000 -1.489741e+000 6.070495e+002
-4.917360e+000 9.659195e+000 -1.489732e+000 6.070488e+002
-4.917231e+000 9.659420e+000 -1.489724e+000 6.070482e+002
-4.917102e+000 9.659645e+000 -1.489716e+000 6.070475e+002
-4.916973e+000 9.659871e+000 -1.489708e+000 6.070468e+002
-4.916844e+000 9.660097e+000 -1.489699e+000 6.070462e+002
-4.916715e+000 9.660323e+000 -1.489691e+000 6.070455e+002
-4.916585e+000 9.660549e+000 -1.489683e+000 6.070448e+002
-4.916455e+000 9.660776e+000 -1.489675e+000 6.070441e+002
-4.916325e+000 9.661003e+000 -1.489667e+000 6.070435e+002
-4.916195e+000 9.661230e+000 -1.489659e+000 6.070428e+002
-4.916065e+000 9.661457e+000 -1.489650e+000 6.070421e+002
-4.915935e+000 9.661684e+000 -1.489642e+000 6.070414e+002
-4.915804e+000 9.661912e+000 -1.489634e+000 6.070406e+002
-4.915673e+000 9.662140e+000 -1.489626e+000 6.070400e+002
-4.915543e+000 9.662368e+000 -1.489618e+000 6.070393e+002
-4.915411e+000 9.662596e+000 -1.489610e+000 6.070386e+002
-4.915280e+000 9.662825e+000 -1.489602e+000 6.070379e+002
-4.915149e+000 9.663054e+000 -1.489594e+000 6.070372e+002
-4.915018e+000 9.663282e+000 -1.489586e+000 6.070365e+002
-4.914886e+000 9.663511e+000 -1.489578e+000 6.070358e+002
-4.914754e+000 9.663741e+000 -1.489570e+000 6.070352e+002
-4.914622e+000 9.663971e+000 -1.489561e+000 6.070344e+002
-4.914490e+000 9.664201e+000 -1.489553e+000 6.070337e+002
-4.914358e+000 9.664431e+000 -1.489545e+000 6.070330e+002
-4.914226e+000 9.664660e+000 -1.489537e+000 6.070323e+002
-4.914093e+000 9.664891e+000 -1.489530e+000 6.070316e+002
-4.913960e+000 9.665122e+000 -1.489522e+000 6.070309e+002
-4.913827e+000 9.665353e+000 -1.489514e+000 6.070302e+002
-4.913694e+000 9.665584e+000 -1.489506e+000 6.070295e+002
-4.913560e+000 9.665815e+000 -1.489498e+000 6.070287e+002
-4.913427e+000 9.666047e+000 -1.489490e+000 6.070281e+002
-4.913293e+000 9.666279e+000 -1.489482e+000 6.070273e+002
-4.913159e+000 9.666511e+000 -1.489474e+000 6.070266e+002
-4.913025e+000 9.666742e+000 -1.489466e+000 6.070259e+002
-4.912891e+000 9.666975e+000 -1.489459e+000 6.070251e+002
-4.912757e+000 9.667208e+000 -1.489451e+000 6.070244e+002
-4.912623e+000 9.667440e+000 -1.489443e+000 6.070237e+002
-4.912488e+000 9.667673e+000 -1.489435e+000 6.070230e+002
-4.912354e+000 9.667907e+000 -1.489428e+000 6.070223e+002
-4.912219e+000 9.668140e+000 -1.489420e+000 6.070215e+002
-4.912084e+000 9.668374e+000 -1.489412e+000 6.070208e+002
-4.911948e+000 9.668608e+000 -1.489404e+000 6.070201e+002
-4.911813e+000 9.668842e+000 -1.489397e+000 6.070193e+002
-4.911677e+000 9.669077e+000 -1.489389e+000 6.070186e+002
-4.911541e+000 9.669312e+000 -1.489381e+000 6.070179e+002
-4.911405e+000 9.669546e+000 -1.489374e+000 6.070172e+002
-4.911269e+000 9.669782e+000 -1.489366e+000 6.070164e+002
-4.911133e+000 9.670017e+000 -1.489358e+000 6.070156e+002
-4.910996e+000 9.670253e+000 -1.489351e+000 6.070149e+002
-4.910860e+000 9.670488e+000 -1.489343e+000 6.070142e+002
-4.910723e+000 9.670725e+000 -1.489335e+000 6.070134e+002
-4.910585e+000 9.670961e+000 -1.489328e+000 6.070126e+002
-4.910448e+000 9.671198e+000 -1.489320e+000 6.070119e+002
-4.910311e+000 9.671434e+000 -1.489313e+000 6.070111e+002
-4.910173e+000 9.671672e+000 -1.489305e+000 6.070104e+002
-4.910036e+000 9.671909e+000 -1.489298e+000 6.070096e+002
-4.909898e+000 9.672147e+000 -1.489290e+000 6.070089e+002
-4.909760e+000 9.672384e+000 -1.489283e+000 6.070081e+002
-4.909622e+000 9.672622e+000 -1.489275e+000 6.070074e+002
-4.909483e+000 9.672860e+000 -1.489268e+000 6.070066e+002
-4.909345e+000 9.673099e+000 -1.489260e+000 6.070059e+002
-4.909206e+000 9.673337e+000 -1.489253e+000 6.070051e+002
-4.909067e+000 9.673575e+000 -1.489246e+000 6.070043e+002
-4.908928e+000 9.673815e+000 -1.489238e+000 6.070036e+002
-4.908789e+000 9.674054e+000 -1.489231e+000 6.070028e+002
-4.908649e+000 9.674294e+000 -1.489223e+000 6.070020e+002
-4.908510e+000 9.674534e+000 -1.489216e+000 6.070013e+002
-4.908370e+000 9.674774e+000 -1.489209e+000 6.070005e+002
-4.908230e+000 9.675014e+000 -1.489202e+000 6.069998e+002
-4.908090e+000 9.675255e+000 -1.489194e+000 6.069989e+002
-4.907950e+000 9.675496e+000 -1.489187e+000 6.069982e+002
-4.907809e+000 9.675737e+000 -1.489180e+000 6.069974e+002
-4.907669e+000 9.675979e+000 -1.489173e+000 6.069966e+002
-4.907528e+000 9.676220e+000 -1.489166e+000 6.069958e+002
-4.907387e+000 9.676462e+000 -1.489158e+000 6.069951e+002
-4.907246e+000 9.676704e+000 -1.489151e+000 6.069943e+002
-4.907104e+000 9.676947e+000 -1.489144e+000 6.069935e+002
-4.906963e+000 9.677189e+000 -1.489137e+000 6.069927e+002
-4.906821e+000 9.677432e+000 -1.489130e+000 6.069919e+002
-4.906680e+000 9.677675e+000 -1.489122e+000 6.069911e+002
-4.906538e+000 9.677918e+000 -1.489115e+000 6.069903e+002
-4.906395e+000 9.678162e+000 -1.489108e+000 6.069895e+002
-4.906253e+000 9.678406e+000 -1.489101e+000 6.069887e+002
-4.906110e+000 9.678650e+000 -1.489094e+000 6.069879e+002
-4.905968e+000 9.678894e+000 -1.489087e+000 6.069871e+002
-4.905825e+000 9.679138e+000 -1.489080e+000 6.069863e+002
-4.905682e+000 9.679383e+000 -1.489073e+000 6.069855e+002
-4.905538e+000 9.679628e+000 -1.489066e+000 6.069847e+002
-4.905395e+000 9.679873e+000 -1.489060e+000 6.069839e+002
-4.905251e+000 9.680119e+000 -1.489053e+000 6.069831e+002
-4.905107e+000 9.680365e+000 -1.489046e+000 6.069822e+002
-4.904963e+000 9.680611e+000 -1.489039e+000 6.069814e+002
-4.904818e+000 9.680857e+000 -1.489032e+000 6.069807e+002
-4.904674e+000 9.681103e+000 -1.489025e+000 6.069799e+002
-4.904529e+000 9.681350e+000 -1.489018e+000 6.069790e+002
-4.904384e+000 9.681597e+000 -1.489012e+000 6.069781e+002
-4.904239e+000 9.681844e+000 -1.489005e+000 6.069774e+002
-4.904094e+000 9.682091e+000 -1.488998e+000 6.069766e+002
-4.903948e+000 9.682339e+000 -1.488991e+000 6.069757e+002
-4.903803e+000 9.682587e+000 -1.488984e+000 6.069749e+002
-4.903657e+000 9.682835e+000 -1.488978e+000 6.069741e+002
-4.903511e+000 9.683084e+000 -1.488971e+000 6.069732e+002
-4.903365e+000 9.683332e+000 -1.488964e+000 6.069724e+002
-4.903218e+000 9.683581e+000 -1.488958e+000 6.069716e+002
-4.903072e+000 9.683831e+000 -1.488951e+000 6.069707e+002
-4.902925e+000 9.684081e+000 -1.488944e+000 6.069698e+002
-4.902778e+000 9.684331e+000 -1.488938e+000 6.069691e+002
-4.902631e+000 9.684581e+000 -1.488931e+000 6.069682e+002
-4.902484e+000 9.684832e+000 -1.488925e+000 6.069674e+002
-4.902337e+000 9.685082e+000 -1.488918e+000 6.069665e+002
-4.902189e+000 9.685333e+000 -1.488912e+000 6.069656e+002
-4.902041e+000 9.685584e+000 -1.488905e+000 6.069648e+002
-4.901893e+000 9.685836e+000 -1.488899e+000 6.069640e+002
-4.901744e+000 9.686088e+000 -1.488892e+000 6.069631e+002
-4.901596e+000 9.686339e+000 -1.488886e+000 6.069623e+002
-4.901447e+000 9.686591e+000 -1.488879e+000 6.069614e+002
-4.901298e+000 9.686844e+000 -1.488873e+000 6.069605e+002
-4.901149e+000 9.687097e+000 -1.488866e+000 6.069597e+002
-4.901000e+000 9.687349e+000 -1.488860e+000 6.069588e+002
-4.900850e+000 9.687602e+000 -1.488854e+000 6.069579e+002
-4.900700e+000 9.687856e+000 -1.488847e+000 6.069571e+002
-4.900550e+000 9.688109e+000 -1.488841e+000 6.069562e+002
-4.900400e+000 9.688363e+000 -1.488835e+000 6.069554e+002
-4.900250e+000 9.688618e+000 -1.488828e+000 6.069545e+002
-4.900099e+000 9.688872e+000 -1.488822e+000 6.069536e+002
-4.899949e+000 9.689127e+000 -1.488816e+000 6.069527e+002
-4.899797e+000 9.689382e+000 -1.488810e+000 6.069518e+002
-4.899646e+000 9.689637e+000 -1.488803e+000 6.069510e+002
-4.899495e+000 9.689893e+000 -1.488797e+000 6.069501e+002
-4.899343e+000 9.690148e+000 -1.488791e+000 6.069492e+002
-4.899191e+000 9.690404e+000 -1.488785e+000 6.069483e+002
-4.899039e+000 9.690660e+000 -1.488778e+000 6.069474e+002
-4.898887e+000 9.690917e+000 -1.488772e+000 6.069465e+002
-4.898735e+000 9.691174e+000 -1.488766e+000 6.069456e+002
-4.898582e+000 9.691431e+000 -1.488760e+000 6.069447e+002
-4.898429e+000 9.691689e+000 -1.488754e+000 6.069438e+002
-4.898276e+000 9.691946e+000 -1.488748e+000 6.069429e+002
-4.898123e+000 9.692204e+000 -1.488742e+000 6.069420e+002
-4.897969e+000 9.692463e+000 -1.488736e+000 6.069411e+002
-4.897816e+000 9.692721e+000 -1.488730e+000 6.069402e+002
-4.897662e+000 9.692980e+000 -1.488724e+000 6.069393e+002
-4.897508e+000 9.693239e+000 -1.488718e+000 6.069384e+002
-4.897353e+000 9.693499e+000 -1.488712e+000 6.069375e+002
-4.897199e+000 9.693758e+000 -1.488707e+000 6.069366e+002
-4.897044e+000 9.694017e+000 -1.488701e+000 6.069357e+002
-4.896889e+000 9.694278e+000 -1.488695e+000 6.069348e+002
-4.896734e+000 9.694538e+000 -1.488689e+000 6.069338e+002
-4.896579e+000 9.694798e+000 -1.488684e+000 6.069329e+002
-4.896423e+000 9.695060e+000 -1.488678e+000 6.069320e+002
-4.896268e+000 9.695321e+000 -1.488672e+000 6.069310e+002
-4.896112e+000 9.695582e+000 -1.488667e+000 6.069301e+002
-4.895956e+000 9.695845e+000 -1.488661e+000 6.069292e+002
-4.895800e+000 9.696107e+000 -1.488656e+000 6.069282e+002
-4.895643e+000 9.696369e+000 -1.488650e+000 6.069274e+002
-4.895486e+000 9.696631e+000 -1.488645e+000 6.069264e+002
-4.895329e+000 9.696895e+000 -1.488639e+000 6.069255e+002
-4.895172e+000 9.697158e+000 -1.488634e+000 6.069245e+002
-4.895015e+000 9.697421e+000 -1.488628e+000 6.069236e+002
-4.894857e+000 9.697685e+000 -1.488623e+000 6.069226e+002
-4.894700e+000 9.697949e+000 -1.488617e+000 6.069217e+002
-4.894542e+000 9.698214e+000 -1.488612e+000 6.069207e+002
-4.894383e+000 9.698479e+000 -1.488606e+000 6.069198e+002
-4.894225e+000 9.698744e+000 -1.488601e+000 6.069188e+002
-4.894066e+000 9.699009e+000 -1.488596e+000 6.069179e+002
-4.893908e+000 9.699274e+000 -1.488590e+000 6.069169e+002
-4.893748e+000 9.699540e+000 -1.488585e+000 6.069160e+002
-4.893589e+000 9.699806e+000 -1.488580e+000 6.069150e+002
-4.893429e+000 9.700072e+000 -1.488575e+000 6.069140e+002
-4.893270e+000 9.700339e+000 -1.488569e+000 6.069131e+002
-4.893110e+000 9.700606e+000 -1.488564e+000 6.069121e+002
-4.892950e+000 9.700873e+000 -1.488559e+000 6.069111e+002
-4.892789e+000 9.701140e+000 -1.488554e+000 6.069102e+002
-4.892628e+000 9.701408e+000 -1.488549e+000 6.069092e+002
-4.892467e+000 9.701676e+000 -1.488544e+000 6.069082e+002
-4.892306e+000 9.701944e+000 -1.488539e+000 6.069072e+002
-4.892145e+000 9.702213e+000 -1.488534e+000 6.069063e+002
-4.891984e+000 9.702482e+000 -1.488529e+000 6.069053e+002
-4.891821e+000 9.702751e+000 -1.488524e+000 6.069043e+002
-4.891659e+000 9.703021e+000 -1.488519e+000 6.069033e+002
-4.891497e+000 9.703291e+000 -1.488514e+000 6.069023e+002
-4.891335e+000 9.703561e+000 -1.488509e+000 6.069013e+002
-4.891172e+000 9.703832e+000 -1.488504e+000 6.069003e+002
-4.891009e+000 9.704103e+000 -1.488499e+000 6.068993e+002
-4.890845e+000 9.704373e+000 -1.488495e+000 6.068983e+002
-4.890682e+000 9.704645e+000 -1.488490e+000 6.068973e+002
-4.890518e+000 9.704917e+000 -1.488485e+000 6.068963e+002
-4.890354e+000 9.705189e+000 -1.488480e+000 6.068953e+002
-4.890190e+000 9.705461e+000 -1.488476e+000 6.068943e+002
-4.890026e+000 9.705733e+000 -1.488471e+000 6.068932e+002
-4.889861e+000 9.706006e+000 -1.488466e+000 6.068922e+002
-4.889696e+000 9.706280e+000 -1.488461e+000 6.068912e+002
-4.889531e+000 9.706553e+000 -1.488457e+000 6.068902e+002
-4.889366e+000 9.706827e+000 -1.488452e+000 6.068892e+002
-4.889200e+000 9.707101e+000 -1.488448e+000 6.068881e+002
-4.889034e+000 9.707376e+000 -1.488443e+000 6.068871e+002
-4.888868e+000 9.707650e+000 -1.488438e+000 6.068861e+002
-4.888702e+000 9.707925e+000 -1.488434e+000 6.068851e+002
-4.888535e+000 9.708200e+000 -1.488430e+000 6.068840e+002
-4.888369e+000 9.708476e+000 -1.488425e+000 6.068829e+002
-4.888202e+000 9.708752e+000 -1.488421e+000 6.068819e+002
-4.888034e+000 9.709028e+000 -1.488416e+000 6.068809e+002
-4.887867e+000 9.709305e+000 -1.488412e+000 6.068799e+002
-4.887699e+000 9.709581e+000 -1.488408e+000 6.068788e+002
-4.887531e+000 9.709859e+000 -1.488403e+000 6.068777e+002
-4.887363e+000 9.710136e+000 -1.488399e+000 6.068767e+002
-4.887195e+000 9.710414e+000 -1.488395e+000 6.068756e+002
-4.887026e+000 9.710692e+000 -1.488391e+000 6.068746e+002
-4.886858e+000 9.710971e+000 -1.488387e+000 6.068735e+002
-4.886688e+000 9.711249e+000 -1.488382e+000 6.068725e+002
-4.886519e+000 9.711529e+000 -1.488378e+000 6.068714e+002
-4.886349e+000 9.711808e+000 -1.488374e+000 6.068703e+002
-4.886179e+000 9.712088e+000 -1.488370e+000 6.068693e+002
-4.886009e+000 9.712368e+000 -1.488366e+000 6.068682e+002
-4.885839e+000 9.712648e+000 -1.488362e+000 6.068671e+002
